SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
BOSTON                         - HUGH ROE O'DONNELL,00350141,0,0,48,47,48,62,36,45,0,0,0,0,0,0,0,0,0,286
BOSTON                         - HYDE PARK HIGH SCHOOL,00350550,0,0,0,0,0,0,0,0,0,0,0,484,204,252,218,0,0,"1,158"
BOSTON                         - JACKSON MANN,00350013,0,3,89,97,126,112,83,115,0,0,0,0,0,0,0,0,0,625
BOSTON                         - JAMES A GARFIELD ELEM,00350152,0,0,41,44,49,61,50,36,0,0,0,0,0,0,0,0,0,281
BOSTON                         - JAMES CONDON ELEM,00350146,0,57,104,110,116,131,131,146,0,0,0,0,0,0,0,0,0,795
BOSTON                         - JAMES J CHITTICK,00350154,0,0,28,66,62,71,60,53,0,0,0,0,0,0,0,0,0,340
BOSTON                         - JAMES M CURLEY,00350384,0,0,46,48,51,54,43,45,0,0,0,0,0,0,0,0,0,287
BOSTON                         - JAMES OTIS,00350156,0,0,63,65,66,63,59,66,0,0,0,0,0,0,0,0,0,382
BOSTON                         - JAMES P TIMILTY MIDDLE,00350485,0,0,0,0,0,0,0,0,259,208,161,0,0,0,0,0,0,628
BOSTON                         - JAMES W HENNIGAN,00350153,0,0,30,69,101,111,129,151,0,0,0,0,0,0,0,0,0,591
BOSTON                         - JEREMIAH E BURKE HIGH,00350525,0,0,0,0,0,0,0,0,0,0,0,251,158,189,165,0,0,763
BOSTON                         - JOHN D PHILBRICK,00350172,0,0,29,27,26,25,25,19,0,0,0,0,0,0,0,0,0,151
BOSTON                         - JOHN F KENNEDY,00350166,0,0,78,74,72,74,103,90,0,0,0,0,0,0,0,0,0,491
BOSTON                         - JOHN MARSHALL,00350178,0,1,102,157,123,159,139,134,0,0,0,0,0,0,0,0,0,815
BOSTON                         - JOHN P HOLLAND,00350167,0,1,118,120,145,159,175,145,0,0,0,0,0,0,0,0,0,863
BOSTON                         - JOHN W MCCORMACK,00350179,0,0,0,0,0,0,0,0,280,215,201,0,0,0,0,0,0,696
BOSTON                         - JOHN WINTHROP,00350180,0,21,48,49,53,63,47,31,0,0,0,0,0,0,0,0,0,312
BOSTON                         - JOSEPH J HURLEY,00350182,0,0,51,64,61,71,47,49,0,0,0,0,0,0,0,0,0,343
BOSTON                         - JOSEPH LEE,00350183,0,33,84,116,109,109,113,134,0,0,0,0,0,0,0,0,0,698
BOSTON                         - JOSEPH P MANNING,00350184,0,0,26,28,28,24,30,25,0,0,0,0,0,0,0,0,0,161
BOSTON                         - JOSEPH P TYNAN,00350181,0,2,54,87,75,75,82,65,0,0,0,0,0,0,0,0,0,440
BOSTON                         - JOSIAH QUINCY,00350286,0,10,116,131,129,133,160,171,0,0,0,0,0,0,0,0,0,850
BOSTON                         - JOYCE KILMER,00350190,0,0,47,45,68,45,44,45,0,0,0,0,0,0,0,0,0,294
BOSTON                         - LEWIS MIDDLE SCHOOL,00350455,0,0,0,0,0,0,0,0,130,106,106,0,0,0,0,0,0,342
BOSTON                         - LUCY STONE,00350211,0,0,24,28,51,57,35,33,0,0,0,0,0,0,0,0,0,228
BOSTON                         - LYNDON,00350262,0,0,68,64,65,80,70,68,53,37,0,0,0,0,0,0,0,505
BOSTON                         - MADISON PARK HIGH,00350537,0,0,0,0,0,0,0,0,0,0,0,600,355,373,301,0,0,"1,629"
BOSTON                         - MANASSAH E BRADLEY,00350215,0,24,24,36,43,50,63,51,0,0,0,0,0,0,0,0,0,291
BOSTON                         - MARGARET FULLER,00350217,0,0,24,45,45,53,51,26,0,0,0,0,0,0,0,0,0,244
BOSTON                         - MARTIN LUTHER KING JR MID,00350410,0,0,0,0,0,0,0,0,178,152,160,0,0,0,0,0,0,490
BOSTON                         - MARY E CURLEY MIDDLE,00350420,0,0,0,0,0,0,0,0,266,222,232,0,0,0,0,0,0,720
BOSTON                         - MARY LYON,00350004,0,0,11,14,13,13,16,11,19,11,13,0,0,0,0,0,0,121
BOSTON                         - MATHER,00350227,0,0,87,101,95,109,103,92,0,0,0,0,0,0,0,0,0,587
BOSTON                         - MATTAHUNT,00350226,0,40,77,96,142,152,172,114,0,0,0,0,0,0,0,0,0,793
BOSTON                         - MATTAPAN ECC,00350008,0,68,73,64,0,0,0,0,0,0,0,0,0,0,0,0,0,205
BOSTON                         - MAURICE J TOBIN,00350229,0,0,36,68,83,74,65,45,28,28,27,0,0,0,0,0,0,454
BOSTON                         - MICHAEL J PERKINS,00350231,0,0,48,49,41,42,36,34,0,0,0,0,0,0,0,0,0,250
BOSTON                         - MISSION SCHOOL,00350382,0,0,17,19,21,21,15,22,20,14,12,0,0,0,0,0,0,161
BOSTON                         - MOZART,00350237,0,24,23,24,44,21,27,25,0,0,0,0,0,0,0,0,0,188
BOSTON                         - MULTICULTURAL MIDDLE COLL,00350542,0,0,0,0,0,0,0,0,0,0,0,60,39,51,41,0,0,191
BOSTON                         - NATHAN HALE,00350243,0,0,25,21,29,43,40,35,0,0,0,0,0,0,0,0,0,193
BOSTON                         - O W HOLMES,00350138,0,18,34,35,36,48,34,41,0,0,0,0,0,0,0,0,0,246
BOSTON                         - O'BRYANT SCH MATH/SCIENCE,00350575,0,0,0,0,0,0,0,0,0,135,172,278,302,188,232,0,0,"1,307"
BOSTON                         - OLIVER HAZARD PERRY,00350255,0,0,33,53,25,53,21,31,0,0,0,0,0,0,0,0,0,216
BOSTON                         - PATRICK F GAVIN MIDDLE,00350435,0,0,0,0,0,0,0,0,245,196,217,0,0,0,0,0,0,658
BOSTON                         - PATRICK J KENNEDY,00350264,0,0,49,44,46,55,42,45,0,0,0,0,0,0,0,0,0,281
BOSTON                         - PATRICK O'HEARN,00350266,0,36,41,31,29,28,26,24,0,0,0,0,0,0,0,0,0,215
BOSTON                         - PAUL A DEVER,00350268,0,0,66,67,80,105,90,100,0,0,0,0,0,0,0,0,0,508
BOSTON                         - PAULINE AGASSIZ SHAW,00350270,0,8,48,56,50,53,60,57,0,0,0,0,0,0,0,0,0,332
BOSTON                         - PHINEAS BATES,00350278,0,0,47,50,49,61,61,71,0,0,0,0,0,0,0,0,0,339
BOSTON                         - PHYLLIS WHEATLEY MIDDLE,00350139,0,0,0,0,0,0,0,0,105,98,114,0,0,0,0,0,0,317
BOSTON                         - QUINCY E DICKERMAN,00350284,0,0,42,45,47,41,42,31,0,0,0,0,0,0,0,0,0,248
BOSTON                         - QUINCY UPPER SCHOOL,00350565,0,0,0,0,0,0,0,0,138,73,0,0,0,0,0,0,0,211
BOSTON                         - RAFAEL HERNANDEZ,00350691,0,45,45,52,44,42,40,43,41,25,26,0,0,0,0,0,0,403
BOSTON                         - RALPH WALDO EMERSON,00350288,0,0,27,40,40,50,44,38,0,0,0,0,0,0,0,0,0,239
BOSTON                         - RICHARD J MURPHY,00350240,0,1,77,110,116,117,178,173,0,0,0,0,0,0,0,0,0,772
BOSTON                         - ROBERT GOULD SHAW MIDDLE,00350475,0,0,0,0,0,0,0,0,145,134,151,0,0,0,0,0,0,430
BOSTON                         - ROGER CLAP,00350298,0,0,23,23,25,36,31,28,0,0,0,0,0,0,0,0,0,166
BOSTON                         - SAMUEL ADAMS,00350302,0,0,23,44,49,59,57,44,0,0,0,0,0,0,0,0,0,276
BOSTON                         - SAMUEL W MASON,00350304,0,23,32,26,32,33,29,32,0,0,0,0,0,0,0,0,0,207
BOSTON                         - SARAH GREENWOOD,00350308,0,23,49,49,50,47,45,54,34,35,33,0,0,0,0,0,0,419
BOSTON                         - SNOWDEN INT'L HIGH,00350690,0,0,0,0,0,0,0,0,0,0,0,131,127,79,72,0,0,409
BOSTON                         - SOLOMON LEWENBERG MIDDLE,00350450,0,0,0,0,0,0,0,0,238,187,208,0,0,0,0,0,0,633
BOSTON                         - SOUTH BOSTON HIGH,00350570,0,0,0,0,0,0,0,0,0,0,0,385,240,232,240,0,0,"1,097"
BOSTON                         - THE ENGLISH HIGH,00350535,0,0,0,0,0,0,0,0,0,0,0,459,276,286,270,0,0,"1,291"
BOSTON                         - THOMAS A EDISON JR HIGH,00350425,0,0,0,0,0,0,0,0,279,161,193,0,0,0,0,0,0,633
BOSTON                         - THOMAS GARDNER,00350326,0,0,65,71,70,79,67,60,0,0,0,0,0,0,0,0,0,412
BOSTON                         - THOMAS J KENNY,00350328,0,0,20,67,70,76,48,43,0,0,0,0,0,0,0,0,0,324
BOSTON                         - UMANA/BARNES MIDDLE,00350405,0,0,0,0,0,0,0,0,344,319,293,0,0,0,0,0,0,956
BOSTON                         - WARREN-PRESCOTT,00350346,0,0,53,73,69,63,64,48,0,0,0,0,0,0,0,0,0,370
BOSTON                         - WASHINGTON IRVING MIDDLE,00350445,0,0,0,0,0,0,0,0,294,267,241,0,0,0,0,0,0,802
BOSTON                         - WEST ROXBURY SCH,00350573,0,0,0,0,0,0,0,0,0,0,0,465,234,327,286,0,0,"1,312"
BOSTON                         - WILLIAM E RUSSELL,00350366,0,0,62,87,69,71,67,61,0,0,0,0,0,0,0,0,0,417
BOSTON                         - WILLIAM ELLERY CHANNING,00350360,0,0,50,56,44,74,58,67,0,0,0,0,0,0,0,0,0,349
BOSTON                         - WILLIAM H OHRENBERGER,00350258,0,0,78,85,127,126,105,121,0,0,0,0,0,0,0,0,0,642
BOSTON                         - WILLIAM H TAFT MIDDLE,00350480,0,0,0,0,0,0,0,0,216,144,150,0,0,0,0,0,0,510
BOSTON                         - WILLIAM MCKINLEY,00350363,0,0,2,5,7,13,25,35,33,56,50,103,49,46,30,0,0,454
BOSTON                         - WILLIAM MONROE TROTTER,00350370,0,7,75,101,100,101,97,92,0,0,0,0,0,0,0,0,0,573
BOSTON                         - WINSHIP ELEMENTARY,00350374,0,45,45,39,41,47,41,36,0,0,0,0,0,0,0,0,0,294
BOSTON                         - WM B ROGERS MIDDLE,00350470,0,0,0,0,0,0,0,0,289,206,211,0,0,0,0,0,0,706
BOSTON                         - WM E ENDICOTT,00350362,0,0,22,24,45,51,24,26,0,0,0,0,0,0,0,0,0,192
BOSTON                         - WOODROW WILSON MIDDLE,00350490,0,0,0,0,0,0,0,0,248,203,202,0,0,0,0,0,0,653
BOSTON                         - YOUNG ACHIEVERS,00350380,0,19,40,43,41,38,34,30,20,22,0,0,0,0,0,0,0,287
BOSTON EVENING ACAD            - Boston Evening Acad HMCS            ,04240505,0,0,0,0,0,0,0,0,0,0,0,0,0,138,32,0,0,170
BOSTON RENAISSANCE C           - BOSTON RENAISSANCE CS,04810550,0,0,249,165,165,143,115,114,105,73,82,0,0,0,0,0,0,"1,211"
BOURNE                         - Bourne High                         ,00360505,0,0,0,0,0,0,0,0,0,0,0,183,148,150,131,0,0,612
BOURNE                         - Bourne Middle School                ,00360325,0,0,0,0,0,0,0,215,229,216,199,0,0,0,0,0,0,859
BOURNE                         - Ella F Hoxie School                 ,00360015,0,0,0,0,0,104,99,0,0,0,0,0,0,0,0,0,0,203
BOURNE                         - James F Peebles Elem                ,00360010,0,0,115,95,119,134,106,0,0,0,0,0,0,0,0,0,0,569
BOURNE                         - Otis Memorial                       ,00360020,0,24,95,103,83,0,0,0,0,0,0,0,0,0,0,0,0,305
BOXBOROUGH                     - Blanchard Memorial                  ,00370005,0,0,78,81,105,91,83,94,93,0,0,0,0,0,0,0,0,625
BOXFORD                        - Harry Lee Cole                      ,00380005,0,78,130,137,138,0,0,0,0,0,0,0,0,0,0,0,0,483
BOXFORD                        - Spofford Pond                       ,00380013,0,0,0,0,0,161,136,161,148,0,0,0,0,0,0,0,0,606
BOYLSTON                       - Boylston Elementary                 ,00390005,0,0,49,57,50,68,54,55,49,0,0,0,0,0,0,0,0,382
BRAINTREE                      - Alberto Eldridge                    ,00400010,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
BRAINTREE                      - Archie T Morrison                   ,00400033,0,0,0,79,57,67,69,69,0,0,0,0,0,0,0,0,0,341
BRAINTREE                      - Braintree High                      ,00400505,0,0,0,0,0,0,0,0,0,0,0,328,352,346,312,0,0,"1,350"
BRAINTREE                      - Donald Ross                         ,00400050,0,0,0,62,51,41,47,47,0,0,0,0,0,0,0,0,0,248
BRAINTREE                      - East Middle School                  ,00400305,0,0,0,0,0,0,0,0,207,251,233,0,0,0,0,0,0,691
BRAINTREE                      - Highlands                           ,00400015,0,0,0,64,69,61,79,75,0,0,0,0,0,0,0,0,0,348
BRAINTREE                      - Hollis                              ,00400005,0,0,39,56,58,59,69,60,0,0,0,0,0,0,0,0,0,341
BRAINTREE                      - Liberty                             ,00400025,0,0,121,54,63,62,62,75,0,0,0,0,0,0,0,0,0,437
BRAINTREE                      - Mary E Flaherty School              ,00400020,0,0,46,57,55,64,48,52,0,0,0,0,0,0,0,0,0,322
BRAINTREE                      - Monatiquot                          ,00400030,0,0,26,21,36,36,42,38,0,0,0,0,0,0,0,0,0,199
BRAINTREE                      - South Middle School                 ,00400310,0,0,0,0,0,0,0,0,175,177,152,0,0,0,0,0,0,504
BREWSTER                       - Eddy Elementary                     ,00410010,0,0,38,40,49,54,65,49,0,0,0,0,0,0,0,0,0,295
BREWSTER                       - Stony Brook Elementary              ,00410005,0,0,52,62,56,72,72,81,0,0,0,0,0,0,0,0,0,395
BRIDGEWATER-RAYNHAM            - Bridgewater Elem                    ,06250045,0,72,269,248,285,273,274,0,0,0,0,0,0,0,0,0,0,"1,421"
BRIDGEWATER-RAYNHAM            - Bridgewater-Raynham Reg             ,06250505,0,0,0,0,0,0,0,0,0,0,0,416,394,380,343,0,0,"1,533"
BRIDGEWATER-RAYNHAM            - Burnell Campus School               ,06250005,0,0,47,47,52,51,61,58,55,0,0,0,0,0,0,0,0,371
BRIDGEWATER-RAYNHAM            - Dr E J Laliberte J H                ,06250305,0,41,0,0,0,0,0,0,186,153,185,0,0,0,0,0,0,565
BRIDGEWATER-RAYNHAM            - Lillie B Merrill                    ,06250020,0,0,0,0,0,165,166,169,0,0,0,0,0,0,0,0,0,500
BRIDGEWATER-RAYNHAM            - North                               ,06250025,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,96
BRIDGEWATER-RAYNHAM            - South                               ,06250030,0,0,87,46,47,0,0,0,0,0,0,0,0,0,0,0,0,180
BRIDGEWATER-RAYNHAM            - William J Sullivan                  ,06250035,0,0,47,69,70,0,0,0,0,0,0,0,0,0,0,0,0,186
BRIDGEWATER-RAYNHAM            - Williams Middle                     ,06250310,0,0,0,0,0,0,0,270,255,341,296,0,0,0,0,0,0,"1,162"
BRIMFIELD                      - Brimfield Elementary                ,00430005,0,43,42,33,51,39,56,39,49,0,0,0,0,0,0,0,0,352
BRISTOL COUNTY AGR             - Bristol County Agr High             ,09100705,0,0,0,0,0,0,0,0,0,0,0,113,105,92,84,0,0,394
BRISTOL-PLYMOUTH VOC           - Bristol-Plymouth Voc Tech           ,08100605,0,0,0,0,0,0,0,0,0,0,0,212,204,216,180,0,0,850
BROCKTON                       - Ashfield                            ,00440004,0,0,0,73,87,88,93,104,77,0,0,0,0,0,0,0,0,522
BROCKTON                       - B B Russell                         ,00440080,0,0,0,0,0,0,0,0,4,5,8,33,16,12,0,0,0,78
BROCKTON                       - Belmont Street Elementary           ,00440006,0,0,0,79,71,97,72,82,72,0,0,0,0,0,0,0,0,473
BROCKTON                       - Brockton High                       ,00440505,0,0,0,0,0,0,0,0,0,0,0,"1,416",968,822,739,0,0,"3,945"
BROCKTON                       - Brookfield                          ,00440010,0,0,190,114,114,113,90,95,76,0,0,0,0,0,0,0,0,792
BROCKTON                       - Downey                              ,00440110,0,0,0,99,118,133,112,127,113,0,0,0,0,0,0,0,0,702
BROCKTON                       - Dr W Arnone Comm Sch                ,00440001,0,0,24,74,93,88,94,123,124,0,0,0,0,0,0,0,0,620
BROCKTON                       - East Junior High                    ,00440405,0,0,0,0,0,0,0,0,0,350,364,0,0,0,0,0,0,714
BROCKTON                       - Edgar B Davis                       ,00440023,0,0,312,137,144,120,101,100,84,0,0,0,0,0,0,0,0,998
BROCKTON                       - Franklin                            ,00440030,0,0,20,59,57,55,44,55,51,0,0,0,0,0,0,0,0,341
BROCKTON                       - Gilmore                             ,00440035,0,0,21,58,76,73,65,75,73,0,0,0,0,0,0,0,0,441
BROCKTON                       - Goddard                             ,00440015,0,11,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
BROCKTON                       - Hancock                             ,00440045,0,0,0,109,120,125,129,118,132,0,0,0,0,0,0,0,0,733
BROCKTON                       - Howard Center                       ,00440050,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
BROCKTON                       - Huntington                          ,00440055,0,0,43,56,68,89,84,80,78,0,0,0,0,0,0,0,0,498
BROCKTON                       - Ithaka/Lincoln                      ,00440400,0,0,0,0,0,0,1,2,8,2,10,7,7,8,11,0,0,56
BROCKTON                       - John F Kennedy                      ,00440017,0,0,0,99,108,109,111,108,106,0,0,0,0,0,0,0,0,641
BROCKTON                       - Joseph F Plouffe Elem               ,00440120,0,42,81,95,101,84,109,128,126,0,0,0,0,0,0,0,0,766
BROCKTON                       - Louis F Angelo Elem                 ,00440065,0,0,76,96,102,94,109,113,111,0,0,0,0,0,0,0,0,701
BROCKTON                       - North Junior High                   ,00440410,0,0,0,0,0,0,0,0,0,358,330,0,0,0,0,0,0,688
BROCKTON                       - Oscar F Raymond                     ,00440078,0,0,21,96,106,126,125,130,111,0,0,0,0,0,0,0,0,715
BROCKTON                       - South Junior High                   ,00440415,0,0,0,0,0,0,0,0,0,353,311,0,0,0,0,0,0,664
BROCKTON                       - St Colman School                    ,00440095,0,122,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
BROCKTON                       - West Junior High                    ,00440420,0,0,0,0,0,0,0,0,0,370,337,0,0,0,0,0,0,707
BROCKTON                       - Whitman                             ,00440100,0,0,0,39,27,32,41,52,41,0,0,0,0,0,0,0,0,232
BROOKFIELD                     - Brookfield Elementary               ,00450005,0,30,48,44,41,42,33,46,54,0,0,0,0,0,0,0,0,338
BROOKLINE                      - Brookline High                      ,00460505,0,0,0,0,0,0,0,0,0,0,0,487,455,477,441,0,0,"1,860"
BROOKLINE                      - Edith C Baker                       ,00460005,0,0,76,75,77,77,82,90,83,79,79,0,0,0,0,0,0,718
BROOKLINE                      - Edward Devotion                     ,00460015,0,0,65,71,76,79,98,76,72,92,87,0,0,0,0,0,0,716
BROOKLINE                      - Heath                               ,00460025,0,0,36,39,55,39,52,43,37,41,44,0,0,0,0,0,0,386
BROOKLINE                      - John D Runkle                       ,00460045,0,0,33,44,46,38,43,47,55,40,56,0,0,0,0,0,0,402
BROOKLINE                      - Lawrence                            ,00460030,0,0,53,67,59,65,56,48,63,50,51,0,0,0,0,0,0,512
BROOKLINE                      - Michael Driscoll                    ,00460020,0,0,38,39,40,49,43,44,45,46,44,0,0,0,0,0,0,388
BROOKLINE                      - Pierce                              ,00460040,0,0,54,49,59,68,61,58,90,73,75,0,0,0,0,0,0,587
BROOKLINE                      - William H Lincoln                   ,00460035,0,0,49,47,52,48,48,67,53,51,44,0,0,0,0,0,0,459
BURLINGTON                     - Burlington High                     ,00480505,0,0,0,0,0,0,0,0,0,0,0,223,214,242,212,0,0,891
BURLINGTON                     - Fox Hill                            ,00480007,0,0,83,91,79,74,80,95,0,0,0,0,0,0,0,0,0,502
BURLINGTON                     - Francis Wyman Elem                  ,00480035,0,0,112,103,103,117,115,107,0,0,0,0,0,0,0,0,0,657
BURLINGTON                     - Marshall Simonds Middle             ,00480303,0,0,0,0,0,0,0,0,284,293,278,0,0,0,0,0,0,855
BURLINGTON                     - Memorial                            ,00480015,0,0,45,36,53,45,43,45,0,0,0,0,0,0,0,0,0,267
BURLINGTON                     - Pine Glen Elementary                ,00480020,0,0,60,53,55,51,70,68,0,0,0,0,0,0,0,0,0,357
CAMBRIDGE                      - Agassiz                             ,00490005,0,0,53,44,44,45,43,39,42,36,37,0,0,0,0,0,0,383
CAMBRIDGE                      - Camb Rindge & Latin                 ,00490506,0,0,0,0,0,0,0,0,0,0,0,481,498,507,465,0,0,"1,951"
CAMBRIDGE                      - Cambridgeport                       ,00490007,0,0,39,34,37,36,35,32,37,25,25,0,0,0,0,0,0,300
