SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Everett - Everett High,00930505,0,0,0,0,0,0,0,0,0,0,489,410,394,465,5,"1,763"
Everett - George Keverian School,00930028,0,70,96,81,79,96,110,86,112,93,0,0,0,0,0,823
Everett - Lafayette School,00930038,0,101,88,107,100,91,94,99,91,103,0,0,0,0,0,874
Everett - Madeline English School,00930018,22,91,87,87,87,99,80,91,82,71,0,0,0,0,0,797
Everett - Parlin School,00930058,0,87,76,69,80,75,58,75,92,87,0,0,0,0,0,699
Everett - Sumner G. Whittier School,00930010,0,51,50,53,53,44,54,50,43,49,0,0,0,0,0,447
Everett - Webster School,00930015,366,28,36,25,16,15,0,0,0,0,0,0,0,0,0,486
Excel Academy Charter (District) - Excel Academy Charter School,04100205,0,0,0,0,0,0,54,54,54,50,0,0,0,0,0,212
Fairhaven - East Fairhaven,00940010,50,63,66,67,51,64,75,0,0,0,0,0,0,0,0,436
Fairhaven - Fairhaven High,00940505,0,0,0,0,0,0,0,0,0,0,191,135,146,147,0,619
Fairhaven - Hastings Middle,00940305,0,0,0,0,0,0,0,167,165,170,0,0,0,0,0,502
Fairhaven - Leroy Wood,00940030,0,30,44,32,30,35,35,0,0,0,0,0,0,0,0,206
Fairhaven - Rogers,00940020,0,41,30,38,37,36,41,0,0,0,0,0,0,0,0,223
Fall River - ACESE,00950055,0,1,2,3,7,5,2,0,0,0,0,0,0,0,0,20
Fall River - B M C Durfee High,00950505,0,0,0,0,0,0,0,0,0,0,743,591,520,494,0,"2,348"
Fall River - Carlton M. Viveiros Elementary School,00950009,0,156,150,120,134,137,115,0,0,0,0,0,0,0,0,812
Fall River - Edmond P Talbot Middle,00950305,0,0,0,0,0,0,0,197,207,172,0,0,0,0,0,576
Fall River - Henry Lord Middle,00950310,0,0,0,0,0,0,0,175,162,180,0,0,0,0,0,517
Fall River - James Tansey,00950140,0,56,56,56,57,51,50,0,0,0,0,0,0,0,0,326
Fall River - John J Doran,00950045,0,73,78,63,78,58,55,0,0,0,0,0,0,0,0,405
Fall River - Letourneau Elementary School,00950013,0,95,102,110,96,93,99,0,0,0,0,0,0,0,0,595
Fall River - Mary Fonseca Elementary School,00950011,0,147,128,112,114,107,113,0,0,0,0,0,0,0,0,721
Fall River - Matthew J Kuss Middle,00950320,0,0,0,0,0,0,0,232,195,169,0,0,0,0,0,596
Fall River - Morton Middle,00950315,0,0,0,0,0,0,0,176,187,203,0,0,0,0,0,566
Fall River - North End Elementary,00950005,85,83,87,104,90,87,101,0,0,0,0,0,0,0,0,637
Fall River - Resiliency Preparatory School,00950325,0,0,0,0,0,0,0,4,5,2,51,42,29,35,0,168
Fall River - Samuel Watson,00950145,0,57,54,53,49,47,52,0,0,0,0,0,0,0,0,312
Fall River - Spencer Borden,00950130,25,97,83,77,85,89,81,0,0,0,0,0,0,0,0,537
Fall River - William S Greene,00950065,49,110,110,118,101,142,120,0,0,0,0,0,0,0,0,750
Falmouth - East Falmouth Elem,00960005,63,48,60,55,60,47,0,0,0,0,0,0,0,0,0,333
Falmouth - Falmouth High,00960505,0,0,0,0,0,0,0,0,0,0,255,220,237,253,9,974
Falmouth - Lawrence,00960405,0,0,0,0,0,0,0,0,300,264,0,0,0,0,0,564
Falmouth - Morse Pond School,00960305,0,0,0,0,0,0,275,274,0,0,0,0,0,0,0,549
Falmouth - Mullen-Hall,00960020,0,98,105,104,103,114,0,0,0,0,0,0,0,0,0,524
Falmouth - North Falmouth Elem,00960030,37,85,73,73,70,76,0,0,0,0,0,0,0,0,0,414
Falmouth - Teaticket,00960015,79,60,62,71,61,59,0,0,0,0,0,0,0,0,0,392
Farmington River Reg - Farmington River Elem,06620020,27,13,19,20,16,15,20,18,0,0,0,0,0,0,0,148
Fitchburg - Arthur M Longsjo Middle School,00970315,0,0,0,0,0,0,153,171,134,169,0,0,0,0,0,627
Fitchburg - Crocker Elementary,00970016,32,92,91,98,88,103,0,0,0,0,0,0,0,0,0,504
Fitchburg - Fitchburg Alt. ED Program,00970510,0,0,0,0,0,0,0,0,0,0,11,26,42,60,0,139
Fitchburg - Fitchburg Arts Academy,00970325,0,0,0,0,0,0,69,52,48,25,0,0,0,0,0,194
Fitchburg - Fitchburg High,00970505,0,0,0,0,0,0,0,0,0,0,372,280,274,270,0,"1,196"
Fitchburg - McKay Campus-FSC,00970030,88,72,90,71,60,70,0,0,0,0,0,0,0,0,0,451
Fitchburg - Memorial Intermediate,00970048,0,0,0,0,0,0,174,176,147,165,0,0,0,0,0,662
Fitchburg - Reingold Elementary,00970043,0,112,121,107,119,115,0,0,0,0,0,0,0,0,0,574
Fitchburg - South Street Elementary,00970060,48,116,119,112,127,128,0,0,0,0,0,0,0,0,0,650
Florida - Abbott Memorial,00980005,12,9,6,7,12,9,9,18,17,16,0,0,0,0,0,115
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,0,0,0,0,0,0,0,0,36,36,37,36,28,20,0,193
Foxborough - Charles Taylor Elem,00990050,0,49,54,69,69,72,0,0,0,0,0,0,0,0,0,313
Foxborough - Foxborough High,00990505,0,0,0,0,0,0,0,0,0,0,210,205,227,227,0,869
Foxborough - John J Ahern,00990405,0,0,0,0,0,0,233,240,235,216,0,0,0,0,0,924
Foxborough - Mabelle M Burrell,00990015,91,52,58,44,60,63,0,0,0,0,0,0,0,0,0,368
Foxborough - Vincent M Igo Elem,00990020,0,76,73,81,90,73,0,0,0,0,0,0,0,0,0,393
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,0,96,114,110,112,110,110,111,111,100,67,34,30,34,0,"1,139"
Framingham - Barbieri Elem,01000035,0,128,88,83,78,67,62,0,0,0,0,0,0,0,0,506
Framingham - Blocks Pre-School @ King,01000003,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
Framingham - Brophy,01000006,0,60,67,76,72,68,89,0,0,0,0,0,0,0,0,432
Framingham - Cameron Middle School,01000302,0,0,0,0,0,0,0,150,151,179,0,0,0,0,0,480
Framingham - Charlotte A Dunning,01000007,0,83,76,81,85,77,77,0,0,0,0,0,0,0,0,479
Framingham - Framingham H S,01000515,0,0,0,0,0,0,0,0,0,0,582,570,523,515,0,"2,190"
Framingham - Fuller Middle,01000305,0,0,0,0,0,0,0,196,157,159,0,0,0,0,0,512
Framingham - Hemenway,01000015,0,93,106,94,99,98,89,0,0,0,0,0,0,0,0,579
Framingham - Mary E Stapleton Elem,01000045,0,54,53,64,74,66,70,0,0,0,0,0,0,0,0,381
Framingham - Miriam F McCarthy Sch,01000050,0,83,89,83,105,96,99,0,0,0,0,0,0,0,0,555
Framingham - Potter Road,01000039,0,108,94,83,74,56,67,0,0,0,0,0,0,0,0,482
Framingham - Walsh Middle,01000310,0,0,0,0,0,0,0,220,286,249,0,0,0,0,0,755
Framingham - Woodrow Wilson,01000055,0,100,90,83,83,93,81,0,0,0,0,0,0,0,0,530
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0,0,0,0,0,0,0,0,64,71,66,73,61,58,0,393
Franklin - Annie Sullivan Middle School,01010040,0,0,0,0,0,0,0,152,136,157,0,0,0,0,0,445
Franklin - Davis Thayer,01010035,0,48,48,56,53,61,47,0,0,0,0,0,0,0,0,313
Franklin - Franklin ECDC,01010003,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
Franklin - Franklin High,01010505,0,0,0,0,0,0,0,0,0,0,410,404,410,398,0,"1,622"
Franklin - Helen Keller Elementary,01010012,0,116,94,108,97,112,80,0,0,0,0,0,0,0,0,607
Franklin - Horace Mann,01010405,0,0,0,0,0,0,0,198,177,156,0,0,0,0,0,531
Franklin - J F Kennedy Memorial,01010013,0,90,75,81,82,96,86,0,0,0,0,0,0,0,0,510
Franklin - Jefferson Elementary,01010010,0,76,71,68,84,86,108,0,0,0,0,0,0,0,0,493
Franklin - Oak Street Elementary,01010030,0,77,79,89,68,80,70,0,0,0,0,0,0,0,0,463
Franklin - Parmenter,01010032,0,64,75,74,73,84,70,0,0,0,0,0,0,0,0,440
Franklin - Remington Middle,01010310,0,0,0,0,0,0,0,178,159,165,0,0,0,0,0,502
Franklin County Regional Vocational Technical - Franklin County Tech,08180605,0,0,0,0,0,0,0,0,0,0,127,140,123,121,1,512
Freetown - Freetown Elementary,01020005,44,84,98,97,94,116,0,0,0,0,0,0,0,0,0,533
Freetown-Lakeville - Apponequet Regional High,06650505,0,0,0,0,0,0,0,0,0,0,185,208,215,204,0,812
Freetown-Lakeville - Freetown-Lakeville Intermediate School,06650015,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,246
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0,0,0,0,0,0,0,289,288,287,0,0,0,0,0,864
Frontier - Frontier Reg,06700505,0,0,0,0,0,0,0,0,118,134,103,122,107,114,7,705
Gardner - Elm Street School,01030001,0,0,0,0,104,184,187,0,0,0,0,0,0,0,0,475
Gardner - Gardner High,01030505,0,0,0,0,0,0,0,0,0,0,224,208,205,161,9,807
Gardner - Gardner Middle School,01030405,0,0,0,0,0,0,0,200,205,190,0,0,0,0,0,595
Gardner - Helen Mae Sauter Elem,01030015,0,0,81,84,82,0,0,0,0,0,0,0,0,0,0,247
Gardner - Waterford Street,01030020,75,190,99,112,0,0,0,0,0,0,0,0,0,0,0,476
Gateway - Blandford Elementary,06720033,0,9,8,12,10,15,0,0,0,0,0,0,0,0,0,54
Gateway - Chester Elementary,06720059,13,16,18,11,15,5,0,0,0,0,0,0,0,0,0,78
Gateway - Gateway Reg High,06720505,0,0,0,0,0,0,0,0,0,0,104,78,71,90,4,347
Gateway - Gateway Regional Junior High School,06720405,0,0,0,0,0,0,0,0,109,106,0,0,0,0,0,215
Gateway - Gateway Regional Middle School,06720410,0,0,0,0,0,0,81,91,0,0,0,0,0,0,0,172
Gateway - Littleville Elementary School,06720143,19,27,32,38,32,34,0,0,0,0,0,0,0,0,0,182
Gateway - Russell Elementary,06720256,0,22,17,23,21,13,0,0,0,0,0,0,0,0,0,96
Gateway - Russell H Conwell,06720349,12,10,5,13,6,12,0,0,0,0,0,0,0,0,0,58
Georgetown - Georgetown Middle/High,01050505,0,0,0,0,0,0,0,127,122,134,105,132,99,109,0,828
Georgetown - Penn Brook,01050010,0,0,0,131,115,151,127,0,0,0,0,0,0,0,0,524
Georgetown - Perley Elementary,01050005,109,115,112,0,0,0,0,0,0,0,0,0,0,0,0,336
Gill-Montague - Gill Elem,06740005,0,19,23,19,18,20,20,12,0,0,0,0,0,0,0,131
Gill-Montague - Great Falls Middle,06740310,0,0,0,0,0,0,0,59,99,82,0,0,0,0,0,240
Gill-Montague - Hillcrest,06740015,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Gill-Montague - Sheffield Elementary,06740050,0,0,60,61,53,55,66,0,0,0,0,0,0,0,0,295
Gill-Montague - Turners Fall High,06740505,0,0,0,0,0,0,0,0,0,0,84,84,67,81,0,316
Global Learning Charter Public  (District) - Global Learning Charter Public School,04960305,0,0,0,0,0,0,83,84,116,60,38,28,14,13,0,436
Gloucester - Beeman Memorial,01070010,0,72,34,40,53,35,63,0,0,0,0,0,0,0,0,297
Gloucester - East Gloucester Elem,01070020,0,43,50,37,53,38,42,0,0,0,0,0,0,0,0,263
Gloucester - Gloucester High,01070505,0,0,0,0,0,0,0,0,0,0,299,274,266,258,0,"1,097"
Gloucester - Milton L Fuller Elem,01070025,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Gloucester - Plum Cove School,01070042,0,48,31,38,41,34,25,0,0,0,0,0,0,0,0,217
Gloucester - Ralph B O'Maley Middle,01070305,0,0,0,0,0,0,0,249,245,265,0,0,0,0,0,759
Gloucester - Veterans Memorial,01070045,0,43,41,34,50,50,45,0,0,0,0,0,0,0,0,263
Gloucester - West Parish,01070050,0,69,66,58,68,83,67,0,0,0,0,0,0,0,0,411
Gosnold - Cuttyhunk Elem,01090005,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Grafton - Grafton Elementary,01100200,0,0,0,0,255,252,236,0,0,0,0,0,0,0,0,743
Grafton - Grafton Memorial Senior,01100505,0,0,0,0,0,0,0,0,0,0,182,166,167,141,5,661
Grafton - Grafton Middle,01100305,0,0,0,0,0,0,0,238,209,230,0,0,0,0,0,677
Grafton - North Grafton Elementary,01100025,90,112,106,105,0,0,0,0,0,0,0,0,0,0,0,413
Grafton - South Grafton Elementary,01100005,0,142,124,142,0,0,0,0,0,0,0,0,0,0,0,408
Granby - East Meadow,01110004,0,0,0,0,0,88,95,97,0,0,0,0,0,0,0,280
Granby - Granby Jr Sr High Sch,01110505,0,0,0,0,0,0,0,0,89,91,98,97,94,80,2,551
Granby - West St,01110010,21,69,53,69,82,0,0,0,0,0,0,0,0,0,0,294
Granville - Granville Village,01120005,0,17,13,14,13,21,15,30,20,20,0,0,0,0,0,163
Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,08210605,0,0,0,0,0,0,0,0,0,0,363,337,339,313,0,"1,352"
Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,08230605,0,0,0,0,0,0,0,0,0,0,333,316,273,273,0,"1,195"
Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,08280605,0,0,0,0,0,0,0,0,0,0,553,502,486,452,21,"2,014"
Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,08250605,0,0,0,0,0,0,0,0,0,0,566,545,518,477,0,"2,106"
Greenfield - Federal,01140010,0,39,42,44,60,21,0,0,0,0,0,0,0,0,0,206
Greenfield - Four Corners,01140025,0,42,20,23,22,0,0,0,0,0,0,0,0,0,0,107
Greenfield - Greenfield High,01140505,0,0,0,0,0,0,0,0,0,107,89,92,90,93,0,471
Greenfield - Greenfield Middle,01140305,0,0,0,0,0,87,137,124,89,0,0,0,0,0,0,437
Greenfield - Newton School,01140035,0,56,41,43,40,0,0,0,0,0,0,0,0,0,0,180
Greenfield - Poet Seat,01140045,0,0,0,0,0,0,0,0,0,2,3,4,2,0,9,20
Greenfield - The Academy of Early Learning at North Parish,01140005,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Groton-Dunstable - Boutwell School,06730001,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
Groton-Dunstable - Florence Roche School,06730010,0,90,118,114,124,126,0,0,0,0,0,0,0,0,0,572
Groton-Dunstable - Groton Dunstable Reg Middle,06730305,0,0,0,0,0,0,239,229,229,229,0,0,0,0,0,926
Groton-Dunstable - Groton Dunstable Regional,06730505,0,0,0,0,0,0,0,0,0,0,224,194,233,196,2,849
Groton-Dunstable - Swallow/Union School,06730005,0,66,66,72,77,94,0,0,0,0,0,0,0,0,0,375
Hadley - Hadley Elem,01170015,69,45,48,38,47,49,51,63,0,0,0,0,0,0,0,410
Hadley - Hopkins Academy,01170505,0,0,0,0,0,0,0,0,58,53,48,54,45,46,0,304
Halifax - Halifax Elementary,01180005,0,76,86,85,89,110,106,102,0,0,0,0,0,0,0,654
Hamilton-Wenham - Bessie Buker Elementary,06750007,0,43,41,44,51,38,41,0,0,0,0,0,0,0,0,258
Hamilton-Wenham - Cutler School,06750010,0,45,55,48,50,56,46,0,0,0,0,0,0,0,0,300
Hamilton-Wenham - Hamilton-Wenham Reg High,06750505,0,0,0,0,0,0,0,0,0,0,167,186,171,173,1,698
Hamilton-Wenham - Miles River Middle,06750310,0,0,0,0,0,0,0,142,154,175,0,0,0,0,0,471
Hamilton-Wenham - Winthrop School,06750015,20,42,40,45,50,41,61,0,0,0,0,0,0,0,0,299
Hampden Charter School of Science (District) - Hampden Charter School of Science,04990305,0,0,0,0,0,0,0,52,50,50,39,0,0,0,0,191
Hampden-Wilbraham - Green Meadows Elem,06800005,18,51,52,71,72,66,0,0,0,0,0,0,0,0,0,330
Hampden-Wilbraham - Memorial Elementary,06800015,0,0,0,48,52,70,52,67,0,0,0,0,0,0,0,289
Hampden-Wilbraham - Mile Tree Elementary,06800025,33,180,141,0,0,0,0,0,0,0,0,0,0,0,0,354
Hampden-Wilbraham - Minnechaug Reg High,06800505,0,0,0,0,0,0,0,0,0,0,347,319,296,276,0,"1,238"
Hampden-Wilbraham - Soule Road,06800030,0,0,0,65,68,70,76,69,0,0,0,0,0,0,0,348
Hampden-Wilbraham - Stony Hill School,06800050,0,0,0,45,66,59,66,64,0,0,0,0,0,0,0,300
Hampden-Wilbraham - Thornton Burgess,06800305,0,0,0,0,0,0,72,71,73,78,0,0,0,0,0,294
Hampden-Wilbraham - Wilbraham Middle,06800310,0,0,0,0,0,0,0,0,220,227,0,0,0,0,0,447
Hampshire - Hampshire Reg High,06830505,0,0,0,0,0,0,0,0,147,158,125,141,134,106,3,814
Hancock - Hancock Elementary,01210005,11,5,7,5,6,2,4,1,0,0,0,0,0,0,0,41
Hanover - Cedar Elementary,01220004,24,81,101,85,107,102,0,0,0,0,0,0,0,0,0,500
Hanover - Center Elementary,01220005,21,100,122,111,0,0,0,0,0,0,0,0,0,0,0,354
Hanover - Hanover High,01220505,0,0,0,0,0,0,0,0,0,0,191,160,163,156,2,672
Hanover - Hanover Middle,01220305,0,0,0,0,0,0,230,240,228,235,0,0,0,0,0,933
Hanover - Sylvester,01220015,0,0,0,0,120,119,0,0,0,0,0,0,0,0,0,239
Harvard - Bromfield,01250505,0,0,0,0,0,0,0,99,111,102,118,111,106,97,0,744
Harvard - Harvard Elementary,01250005,23,71,75,80,76,108,100,0,0,0,0,0,0,0,0,533
Harwich - Harwich Elementary,01260005,42,105,96,107,104,118,104,0,0,0,0,0,0,0,0,676
Harwich - Harwich High,01260505,0,0,0,0,0,0,0,0,0,0,96,81,92,99,1,369
Harwich - Harwich Middle,01260305,0,0,0,0,0,0,0,102,91,96,0,0,0,0,0,289
Hatfield - Hatfield Elementary,01270005,42,27,25,31,29,23,34,39,0,0,0,0,0,0,0,250
Hatfield - Smith Academy,01270505,0,0,0,0,0,0,0,0,40,33,34,37,23,39,0,206
Haverhill - Bradford Elementary,01280008,0,35,70,64,142,152,149,0,0,0,0,0,0,0,0,612
Haverhill - Caleb Dustin Hunking,01280035,0,0,0,0,0,0,0,141,137,175,0,0,0,0,0,453
Haverhill - Consentino,01280100,0,0,0,0,0,0,125,199,178,183,0,0,0,0,0,685
Haverhill - Crowell,01280020,0,32,25,21,0,0,0,0,0,0,0,0,0,0,0,78
Haverhill - Dr Paul Nettle,01280050,0,0,0,0,0,0,119,138,136,130,0,0,0,0,0,523
Haverhill - Golden Hill,01280026,0,82,88,90,92,98,0,0,0,0,0,0,0,0,0,450
Haverhill - Greenleaf,01280027,0,83,93,88,0,0,0,0,0,0,0,0,0,0,0,264
Haverhill - Haverhill Alternative School,01280033,0,0,0,0,0,0,0,1,5,5,11,10,7,6,1,46
Haverhill - Haverhill High,01280505,0,0,0,0,0,0,0,0,0,0,515,451,433,383,13,"1,795"
Haverhill - John G Whittier,01280085,0,0,0,0,0,0,113,125,112,119,0,0,0,0,0,469
Haverhill - Moody,01280045,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
Haverhill - Pentucket Lake Elem,01280054,0,64,78,78,138,116,0,0,0,0,0,0,0,0,0,474
Haverhill - TEACH,01280073,0,0,0,1,1,1,2,1,3,1,7,4,4,8,11,44
Haverhill - Tilton,01280075,0,112,124,139,127,117,0,0,0,0,0,0,0,0,0,619
Haverhill - Walnut Square,01280080,0,58,50,44,0,0,0,0,0,0,0,0,0,0,0,152
Hawlemont - Hawlemont Reg,06850005,10,9,15,12,19,13,14,17,0,0,0,0,0,0,0,109
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,0,34,36,34,34,35,35,34,30,0,0,0,0,0,0,272
Hilltown Cooperative Charter  Public (District) - Hilltown Cooperative Charter Public School,04500105,0,18,18,19,19,19,19,20,15,15,0,0,0,0,0,162
Hingham - East Elementary School,01310005,64,78,99,102,84,96,95,0,0,0,0,0,0,0,0,618
Hingham - Hingham High,01310505,0,0,0,0,0,0,0,0,0,0,308,288,250,250,2,"1,098"
Hingham - Hingham Middle School,01310410,0,0,0,0,0,0,0,308,302,285,0,0,0,0,0,895
Hingham - Plymouth River,01310019,0,58,103,63,67,81,69,0,0,0,0,0,0,0,0,441
Hingham - South Elem,01310020,0,96,98,84,84,80,82,0,0,0,0,0,0,0,0,524
Hingham - Wm L Foster Elem,01310010,0,85,76,73,76,84,88,0,0,0,0,0,0,0,0,482
Holbrook - Holbrook Jr Sr High,01330505,0,0,0,0,0,0,0,0,97,97,55,45,60,57,2,413
Holbrook - John F Kennedy,01330018,38,116,81,104,87,0,0,0,0,0,0,0,0,0,0,426
Holbrook - South,01330025,0,0,0,0,0,100,101,121,0,0,0,0,0,0,0,322
Holland - Holland Elementary,01350005,32,21,29,34,28,32,40,35,0,0,0,0,0,0,0,251
Holliston - Holliston High,01360505,0,0,0,0,0,0,0,0,0,0,217,235,217,207,1,877
Holliston - Miller School,01360007,0,0,0,0,216,216,203,0,0,0,0,0,0,0,0,635
Holliston - Placentino Elementary,01360010,76,207,200,221,0,0,0,0,0,0,0,0,0,0,0,704
Holliston - Robert H. Adams Middle School,01360305,0,0,0,0,0,0,0,228,209,211,0,0,0,0,0,648
Holyoke - Center for Excellence,01370525,0,1,5,5,6,6,9,15,23,20,17,10,4,2,0,123
Holyoke - E N White Elem,01370045,0,51,52,56,51,40,47,53,63,56,0,0,0,0,0,469
Holyoke - Holyoke High,01370505,0,0,0,0,0,0,0,0,0,0,447,336,236,259,0,"1,278"
Holyoke - Joseph Metcalf Preschool,01370003,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Holyoke - Kelly Elem,01370040,0,71,72,69,72,62,49,66,59,67,0,0,0,0,0,587
Holyoke - Lt Clayre Sullivan Elem,01370055,0,67,72,59,65,68,77,72,75,66,0,0,0,0,0,621
Holyoke - Lt Elmer J McMahon Elem,01370015,0,62,55,32,47,43,50,46,51,57,0,0,0,0,0,443
Holyoke - Maurice A Donahue Elem,01370060,0,49,57,39,53,49,50,55,49,76,0,0,0,0,0,477
Holyoke - Morgan Elem,01370025,0,40,45,39,60,47,56,40,59,56,0,0,0,0,0,442
Holyoke - William R. Peck School,01370030,0,80,59,58,48,61,63,72,82,78,0,0,0,0,0,601
Holyoke - Wm J Dean Voc Tech High,01370605,0,0,0,0,0,0,0,0,0,0,260,158,124,110,0,652
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,0,52,85,112,89,110,78,86,48,45,0,0,0,0,0,705
Hopedale - Hopedale Jr Sr High,01380505,0,0,0,0,0,0,0,0,96,99,94,81,82,87,0,539
Hopedale - Memorial,01380010,0,91,83,86,93,100,92,93,0,0,0,0,0,0,0,638
Hopedale - Park Street School,01380003,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
Hopkinton - Center,01390005,0,198,275,0,0,0,0,0,0,0,0,0,0,0,0,473
Hopkinton - Elmwood,01390010,0,0,0,253,255,0,0,0,0,0,0,0,0,0,0,508
Hopkinton - Hopkins Elementary School,01390015,0,0,0,0,0,273,254,0,0,0,0,0,0,0,0,527
Hopkinton - Hopkinton High,01390505,0,0,0,0,0,0,0,0,0,0,247,262,252,260,0,"1,021"
Hopkinton - Hopkinton Middle School,01390305,0,0,0,0,0,0,0,287,281,292,0,0,0,0,0,860
Hopkinton - Hopkinton Pre-School,01390003,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
Hudson - C A Farley,01410030,0,0,118,95,110,107,81,0,0,0,0,0,0,0,0,511
Hudson - C R Hubert,01410011,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,179
Hudson - Forest Avenue Elementary,01410015,77,0,51,71,68,73,76,0,0,0,0,0,0,0,0,416
Hudson - Hudson High,01410505,41,0,0,0,0,0,0,0,0,243,246,229,255,239,0,"1,253"
Hudson - John F Kennedy,01410410,0,0,0,0,0,0,0,234,218,0,0,0,0,0,0,452
Hudson - Mulready Elementary,01410007,0,0,45,59,53,52,51,0,0,0,0,0,0,0,0,260
Hull - Hull High,01420505,0,0,0,0,0,0,0,0,0,0,102,91,101,77,0,371
Hull - Lillian M Jacobs,01420015,50,68,83,95,95,70,95,0,0,0,0,0,0,0,0,556
Hull - Memorial Middle,01420305,0,0,0,0,0,0,0,97,92,86,0,0,0,0,0,275
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,0,0,0,0,0,0,103,102,98,98,50,45,40,0,0,536
Ipswich - Ipswich High,01440505,0,0,0,0,0,0,0,0,0,0,156,179,163,151,2,651
Ipswich - Ipswich Middle School,01440305,0,0,0,0,0,0,0,159,169,183,0,0,0,0,0,511
Ipswich - Paul F Doyon Memorial,01440007,25,77,82,82,84,74,91,0,0,0,0,0,0,0,0,515
Ipswich - Winthrop,01440015,25,75,73,64,64,68,91,0,0,0,0,0,0,0,0,460
King Philip - King Philip Middle School,06900510,0,0,0,0,0,0,0,0,383,393,0,0,0,0,0,776
King Philip - King Philip Reg High,06900505,0,0,0,0,0,0,0,0,0,0,334,342,306,321,0,"1,303"
Kingston - Kingston Elementary,01450005,0,166,177,183,0,0,0,0,0,0,0,0,0,0,0,526
Kingston - Kingston Intermediate,01450020,0,0,0,0,156,173,165,160,0,0,0,0,0,0,0,654
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,0,0,0,0,0,0,100,94,87,71,0,0,0,0,0,352
Lakeville - Assawompset,01460005,41,108,147,141,153,152,0,0,0,0,0,0,0,0,0,742
Lanesborough - Lanesborough Elementary,01480005,26,30,37,28,42,36,40,31,0,0,0,0,0,0,0,270
Lawrence - Alexander B Bruce,01490015,0,0,0,80,80,76,66,81,79,83,0,0,0,0,0,545
Lawrence - Arlington Elementary School,01490008,0,59,108,119,106,89,0,0,0,0,0,0,0,0,0,481
Lawrence - Arlington Middle School,01490017,0,0,0,0,0,0,114,124,114,127,0,0,0,0,0,479
Lawrence - Business Management & Finance High School,01490530,0,0,0,0,0,0,0,0,0,0,184,102,100,71,2,459
Lawrence - Edward F. Parthum,01490053,0,76,109,108,128,131,0,0,0,0,0,0,0,0,0,552
Lawrence - Emily G Wetherbee,01490080,0,66,75,70,76,76,73,65,58,76,0,0,0,0,0,635
Lawrence - Francis M Leahy,01490040,0,76,78,95,90,93,76,0,0,0,0,0,0,0,0,508
Lawrence - Frost Middle School,01490525,0,0,0,0,0,0,118,96,103,111,0,0,0,0,0,428
Lawrence - Gerard A. Guilmette,01490022,0,0,127,142,132,140,0,0,0,0,0,0,0,0,0,541
Lawrence - Guilmette Middle School,01490025,0,0,0,0,0,0,122,125,139,128,0,0,0,0,0,514
Lawrence - Health & Human Services High School,01490531,0,0,0,0,0,0,0,0,0,0,193,116,104,80,0,493
Lawrence - Henry K Oliver,01490050,0,0,71,80,68,66,55,58,69,65,0,0,0,0,0,532
Lawrence - High School Learning Center,01490536,0,0,0,0,0,0,0,0,0,0,216,49,39,25,0,329
Lawrence - Humanities & Leadership Development High Scho,01490532,0,0,0,0,0,0,0,0,0,0,160,119,117,112,3,511
Lawrence - International High School,01490534,0,0,0,0,0,0,0,0,0,0,99,118,128,157,0,502
Lawrence - James F Hennessey,01490020,107,191,79,0,0,0,0,0,0,0,0,0,0,0,0,377
Lawrence - James F Leonard,01490045,0,0,0,0,0,0,0,88,108,135,0,0,0,0,0,331
Lawrence - John Breen School,01490003,215,116,0,0,0,0,0,0,0,0,0,0,0,0,0,331
Lawrence - John K Tarbox,01490075,0,0,59,56,49,56,54,0,0,0,0,0,0,0,0,274
Lawrence - Lawlor ECC,01490002,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Lawrence - Math Science & Technology High School,01490533,0,0,0,0,0,0,0,0,0,0,162,128,94,84,3,471
