SCHOOL,ORG CODE,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,TOTAL
Everett - Sumner G. Whittier School,00930010,113,63,67,67,59,56,68,43,38,42,0,0,0,0,0,616
Everett - Webster School,00930015,371,64,39,32,26,0,0,0,0,0,0,0,0,0,0,532
Excel Academy Charter (District) - Excel Academy Charter School,04100205,0,0,0,0,0,0,54,54,54,48,0,0,0,0,0,210
Excel Academy Charter School - Chelsea (District) - Excel Academy Charter School - Chelsea,04610405,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,56
Fairhaven - East Fairhaven,00940010,44,66,59,67,66,68,57,0,0,0,0,0,0,0,0,427
Fairhaven - Fairhaven High,00940505,0,0,0,0,0,0,0,0,0,0,200,121,172,123,3,619
Fairhaven - Hastings Middle,00940305,0,0,0,0,0,0,0,135,145,170,0,0,0,0,0,450
Fairhaven - Leroy Wood,00940030,0,42,54,38,39,34,32,0,0,0,0,0,0,0,0,239
Fairhaven - Rogers,00940020,0,36,45,39,34,40,34,0,0,0,0,0,0,0,0,228
Fall River - ACESE,00950055,0,0,0,3,5,3,8,0,0,0,0,0,0,0,0,19
Fall River - B M C Durfee High,00950505,0,0,0,0,0,0,0,0,0,0,657,520,577,474,0,"2,228"
Fall River - Carlton M. Viveiros Elementary School,00950009,0,130,131,140,129,90,109,0,0,0,0,0,0,0,0,729
Fall River - Edmond P Talbot Middle,00950305,0,0,0,0,0,0,0,199,195,199,0,0,0,0,0,593
Fall River - Henry Lord Middle,00950310,0,0,0,0,0,0,0,165,170,162,0,0,0,0,0,497
Fall River - James Tansey,00950140,0,52,51,49,55,45,49,0,0,0,0,0,0,0,0,301
Fall River - John J Doran,00950045,25,52,67,81,71,64,63,36,0,0,0,0,0,0,0,459
Fall River - Letourneau Elementary School,00950013,0,88,92,94,101,107,97,0,0,0,0,0,0,0,0,579
Fall River - Mary Fonseca Elementary School,00950011,0,139,141,138,119,104,102,0,0,0,0,0,0,0,0,743
Fall River - Matthew J Kuss Middle,00950320,0,0,0,0,0,0,0,206,216,204,0,0,0,0,0,626
Fall River - Morton Middle,00950315,0,0,0,0,0,0,0,169,187,161,0,0,0,0,0,517
Fall River - North End Elementary,00950005,72,111,107,104,109,108,109,0,0,0,0,0,0,0,0,720
Fall River - Resiliency Preparatory School,00950325,0,0,0,0,0,0,0,0,0,0,37,58,68,40,0,203
Fall River - Samuel Watson,00950145,0,51,54,52,49,44,50,0,0,0,0,0,0,0,0,300
Fall River - Spencer Borden,00950130,31,84,88,92,88,74,73,0,0,0,0,0,0,0,0,530
Fall River - Stone Therapeutic Day Middle School,00950326,0,0,0,0,0,0,0,5,9,10,0,0,0,0,0,24
Fall River - William S Greene,00950065,52,116,123,114,120,126,115,0,0,0,0,0,0,0,0,766
Falmouth - East Falmouth Elementary,00960005,97,52,53,51,66,57,0,0,0,0,0,0,0,0,0,376
Falmouth - Falmouth High,00960505,0,0,0,0,0,0,0,0,0,0,255,217,208,170,5,855
Falmouth - Lawrence,00960405,0,0,0,0,0,0,0,0,251,256,0,0,0,0,0,507
Falmouth - Morse Pond School,00960305,0,0,0,0,0,0,297,280,0,0,0,0,0,0,0,577
Falmouth - Mullen-Hall,00960020,0,93,115,93,91,99,0,0,0,0,0,0,0,0,0,491
Falmouth - North Falmouth Elementary,00960030,0,62,79,76,78,63,0,0,0,0,0,0,0,0,0,358
Falmouth - Teaticket,00960015,13,62,79,62,65,67,0,0,0,0,0,0,0,0,0,348
Farmington River Reg - Farmington River Elementary,06620020,35,12,22,13,22,20,17,14,0,0,0,0,0,0,0,155
Fitchburg - Arthur M Longsjo Middle School,00970315,0,0,0,0,0,0,124,139,152,159,0,0,0,0,0,574
Fitchburg - Crocker Elementary,00970016,91,96,98,95,100,89,0,0,0,0,0,0,0,0,0,569
Fitchburg - Fitchburg Alt. ED Program,00970510,0,0,0,0,0,0,0,0,0,0,5,19,57,72,0,153
Fitchburg - Fitchburg Arts Academy,00970325,0,0,0,0,0,0,78,77,62,55,0,0,0,0,0,272
Fitchburg - Fitchburg High,00970505,0,0,0,0,0,0,0,0,0,0,344,245,267,224,3,"1,083"
Fitchburg - McKay Campus-FSC,00970030,26,70,74,69,90,71,0,0,0,0,0,0,0,0,0,400
Fitchburg - Memorial Intermediate,00970048,0,0,0,0,0,0,183,180,164,184,0,0,0,0,0,711
Fitchburg - Reingold Elementary,00970043,2,132,132,111,127,103,0,0,0,0,0,0,0,0,0,607
Fitchburg - South Street Elementary,00970060,33,122,136,117,103,101,0,0,0,0,0,0,0,0,0,612
Florida - Abbott Memorial,00980005,19,10,4,9,5,8,11,11,12,15,0,0,0,0,0,104
Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,0,0,0,0,0,0,0,0,36,36,35,36,36,29,0,208
Foxborough - Charles Taylor Elementary,00990050,0,45,50,58,57,72,0,0,0,0,0,0,0,0,0,282
Foxborough - Foxborough High,00990505,0,0,0,0,0,0,0,0,0,0,222,197,209,216,0,844
Foxborough - John J Ahern,00990405,0,0,0,0,0,0,229,214,231,245,0,0,0,0,0,919
Foxborough - Mabelle M Burrell,00990015,81,43,58,56,59,47,0,0,0,0,0,0,0,0,0,344
Foxborough - Vincent M Igo Elementary,00990020,0,84,67,80,72,85,0,0,0,0,0,0,0,0,0,388
Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,0,96,106,112,112,110,108,112,106,110,78,63,57,32,0,"1,202"
Framingham - Barbieri Elementary,01000035,0,102,110,109,91,82,74,0,0,0,0,0,0,0,0,568
Framingham - Blocks Pre-School @ King,01000003,249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,254
Framingham - Brophy,01000006,0,95,80,69,73,76,83,0,0,0,0,0,0,0,0,476
Framingham - Cameron Middle School,01000302,0,0,0,0,0,0,0,164,201,148,0,0,0,0,0,513
Framingham - Charlotte A Dunning,01000007,0,92,89,76,73,86,78,0,0,0,0,0,0,0,0,494
Framingham - Framingham High School,01000515,0,0,0,0,0,0,0,0,0,0,516,532,540,491,1,"2,080"
Framingham - Fuller Middle,01000305,0,0,0,0,0,0,0,154,152,189,0,0,0,0,0,495
Framingham - Hemenway,01000015,0,110,98,98,95,85,95,0,0,0,0,0,0,0,0,581
Framingham - Mary E Stapleton Elementary,01000045,0,90,58,59,63,66,73,0,0,0,0,0,0,0,0,409
Framingham - Miriam F McCarthy School,01000050,0,95,98,99,94,103,104,0,0,0,0,0,0,0,0,593
Framingham - Potter Road,01000039,0,109,109,84,72,66,61,0,0,0,0,0,0,0,0,501
Framingham - Walsh Middle,01000310,0,0,0,0,0,0,0,237,231,223,0,0,0,0,0,691
Framingham - Woodrow Wilson,01000055,0,86,75,95,98,86,77,0,0,0,0,0,0,0,0,517
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,0,0,0,0,0,0,0,0,66,65,61,72,60,72,0,396
Franklin - Annie Sullivan Middle School,01010040,0,0,0,0,0,0,0,173,137,149,0,0,0,0,0,459
Franklin - Davis Thayer,01010035,0,50,59,58,53,51,61,0,0,0,0,0,0,0,0,332
Franklin - Franklin Early Childhood Development Center,01010003,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
Franklin - Franklin High,01010505,0,0,0,0,0,0,0,0,0,0,418,398,417,395,2,"1,630"
Franklin - Helen Keller Elementary,01010012,0,61,86,92,94,112,93,0,0,0,0,0,0,0,0,538
Franklin - Horace Mann,01010405,0,0,0,0,0,0,0,172,167,184,0,0,0,0,0,523
Franklin - J F Kennedy Memorial,01010013,0,72,82,77,81,76,89,0,0,0,0,0,0,0,0,477
Franklin - Jefferson Elementary,01010010,0,60,62,81,80,68,84,0,0,0,0,0,0,0,0,435
Franklin - Oak Street Elementary,01010030,0,80,63,71,82,82,70,0,0,0,0,0,0,0,0,448
Franklin - Parmenter,01010032,0,89,66,68,78,78,71,0,0,0,0,0,0,0,0,450
Franklin - Remington Middle,01010310,0,0,0,0,0,0,0,175,163,153,0,0,0,0,0,491
Franklin County Regional Vocational Technical - Franklin County Technical,08180605,0,0,0,0,0,0,0,0,0,0,130,130,125,126,0,511
Freetown-Lakeville - Apponequet Regional High,06650505,0,0,0,0,0,0,0,0,0,0,217,224,191,200,0,832
Freetown-Lakeville - Assawompset Elementary School,06650002,0,136,119,112,139,147,0,0,0,0,0,0,0,0,0,653
Freetown-Lakeville - Freetown Elementary School,06650001,77,85,105,90,105,97,0,0,0,0,0,0,0,0,0,559
Freetown-Lakeville - Freetown-Lakeville Middle School,06650305,0,0,0,0,0,0,0,261,255,301,0,0,0,0,0,817
Freetown-Lakeville - George R Austin Intermediate School,06650015,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,245
Frontier - Frontier Regional,06700505,0,0,0,0,0,0,0,0,106,129,100,101,104,111,2,653
Gardner - Elm Street School,01030001,0,0,0,0,108,199,183,0,0,0,0,0,0,0,0,490
Gardner - Gardner Academy for Learning and Technology,01030515,0,0,0,0,0,0,0,0,0,0,13,25,18,19,0,75
Gardner - Gardner High,01030505,0,0,0,0,0,0,0,0,0,0,177,149,154,148,8,636
Gardner - Gardner Middle School,01030405,0,0,0,0,0,0,0,192,188,202,0,0,0,0,0,582
Gardner - Helen Mae Sauter Elementary,01030015,0,0,71,74,75,0,0,0,0,0,0,0,0,0,0,220
Gardner - Waterford Street,01030020,86,215,108,116,0,0,0,0,0,0,0,0,0,0,0,525
Gateway - Chester Elementary,06720059,21,19,26,24,25,20,0,0,0,0,0,0,0,0,0,135
Gateway - Gateway Regional High,06720505,0,0,0,0,0,0,0,0,0,0,87,75,95,75,3,335
Gateway - Gateway Regional Junior High School,06720405,0,0,0,0,0,0,0,0,81,90,0,0,0,0,0,171
Gateway - Gateway Regional Middle School,06720410,0,0,0,0,0,0,77,74,0,0,0,0,0,0,0,151
Gateway - Littleville Elementary School,06720143,22,50,48,56,53,63,0,0,0,0,0,0,0,0,0,292
Georgetown - Georgetown Middle/High,01050505,0,0,0,0,0,0,0,149,127,131,104,114,95,126,0,846
Georgetown - Penn Brook,01050010,0,0,0,115,113,134,112,0,0,0,0,0,0,0,0,474
Georgetown - Perley Elementary,01050005,89,92,110,0,0,0,0,0,0,0,0,0,0,0,0,291
Gill-Montague - Gill Elementary,06740005,0,19,17,17,22,21,23,14,0,0,0,0,0,0,0,133
Gill-Montague - Great Falls Middle,06740310,0,0,0,0,0,0,0,66,93,74,0,0,0,0,0,233
Gill-Montague - Montague Elementary School,06740050,43,53,75,50,51,55,49,0,0,0,0,0,0,0,0,376
Gill-Montague - Turners Fall High,06740505,0,0,0,0,0,0,0,0,0,0,70,59,84,68,0,281
Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,0,0,0,0,0,0,79,79,107,81,53,23,26,19,0,467
Gloucester - Beeman Memorial,01070010,0,59,52,55,45,38,51,0,0,0,0,0,0,0,0,300
Gloucester - East Gloucester Elementary,01070020,0,39,50,42,46,40,46,0,0,0,0,0,0,0,0,263
Gloucester - Gloucester High,01070505,0,0,0,0,0,0,0,0,0,0,276,284,219,215,0,994
Gloucester - Milton L Fuller Elementary,01070025,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
Gloucester - Plum Cove School,01070042,0,39,33,50,26,35,37,0,0,0,0,0,0,0,0,220
Gloucester - Ralph B O'Maley Middle,01070305,0,0,0,0,0,0,0,210,208,226,0,0,0,0,0,644
Gloucester - Veterans Memorial,01070045,0,44,36,36,30,34,40,0,0,0,0,0,0,0,0,220
Gloucester - West Parish,01070050,0,69,62,67,54,54,68,0,0,0,0,0,0,0,0,374
Gloucester Community Arts Charter (District) - Gloucester Community Arts Charter School,04480205,0,0,0,8,19,12,23,24,26,25,0,0,0,0,0,137
Gosnold - Cuttyhunk Elementary,01090005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
Grafton - Grafton Elementary,01100200,24,0,0,0,226,243,250,0,0,0,0,0,0,0,0,743
Grafton - Grafton High School,01100505,0,0,0,0,0,0,0,0,0,0,177,184,158,153,6,678
Grafton - Grafton Middle,01100305,0,0,0,0,0,0,0,247,221,231,0,0,0,0,0,699
Grafton - North Grafton Elementary,01100025,29,97,112,118,0,0,0,0,0,0,0,0,0,0,0,356
Grafton - South Grafton Elementary,01100005,29,115,129,156,0,0,0,0,0,0,0,0,0,0,0,429
Granby - East Meadow,01110004,0,0,0,0,0,74,80,86,0,0,0,0,0,0,0,240
Granby - Granby Jr Sr High School,01110505,0,0,0,0,0,0,0,0,93,91,85,92,94,96,4,555
Granby - West Street,01110010,30,67,62,77,64,0,0,0,0,0,0,0,0,0,0,300
Granville - Granville Village,01120005,0,15,11,16,12,14,15,20,15,28,0,0,0,0,0,146
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,0,0,0,0,0,0,0,0,0,0,366,343,324,317,0,"1,350"
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,0,0,0,0,0,0,0,0,0,0,346,337,314,282,0,"1,279"
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,0,0,0,0,0,0,0,0,0,0,577,551,507,462,19,"2,116"
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,0,0,0,0,0,0,0,0,0,0,563,566,527,484,0,"2,140"
Greenfield - Federal,01140010,0,56,39,37,45,24,0,0,0,0,0,0,0,0,0,201
Greenfield - Four Corners,01140025,0,50,50,52,21,0,0,0,0,0,0,0,0,0,0,173
Greenfield - Greenfield High,01140505,0,0,0,0,0,0,0,0,0,115,91,98,82,88,4,478
Greenfield - Greenfield Middle,01140305,0,0,0,0,0,95,122,118,126,0,0,0,0,0,0,461
Greenfield - MAVA @ Greenfield,01140900,0,29,42,53,37,45,54,58,65,74,24,0,1,2,0,484
Greenfield - Newton School,01140035,0,61,57,53,43,0,0,0,0,0,0,0,0,0,0,214
Greenfield - The Academy of Early Learning at North Parish,01140005,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
Groton-Dunstable - Boutwell School,06730001,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Groton-Dunstable - Florence Roche School,06730010,0,96,100,105,125,121,0,0,0,0,0,0,0,0,0,547
Groton-Dunstable - Groton Dunstable Regional,06730505,0,0,0,0,0,0,0,0,0,0,214,213,230,203,1,861
Groton-Dunstable - Groton Dunstable Regional Middle,06730305,0,0,0,0,0,0,213,227,232,230,0,0,0,0,0,902
Groton-Dunstable - Swallow/Union School,06730005,0,37,57,77,65,75,0,0,0,0,0,0,0,0,0,311
Grove Hall Preparatory Charter School (District) - Grove Hall Preparatory Charter School,04620305,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,72
Hadley - Hadley Elementary,01170015,61,56,44,45,54,37,56,46,0,0,0,0,0,0,0,399
Hadley - Hopkins Academy,01170505,0,0,0,0,0,0,0,0,50,64,47,47,43,50,0,301
Halifax - Halifax Elementary,01180005,0,69,78,72,85,88,89,116,0,0,0,0,0,0,0,597
Hamilton-Wenham - Bessie Buker Elementary,06750007,0,35,41,45,39,51,46,0,0,0,0,0,0,0,0,257
Hamilton-Wenham - Cutler School,06750010,0,31,40,39,57,49,48,0,0,0,0,0,0,0,0,264
Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,0,0,0,0,0,0,0,0,0,0,175,180,172,176,2,705
Hamilton-Wenham - Miles River Middle,06750310,0,0,0,0,0,0,0,138,150,142,0,0,0,0,0,430
Hamilton-Wenham - Winthrop School,06750015,20,34,52,43,46,49,54,0,0,0,0,0,0,0,0,298
Hampden Charter School of Science (District) - Hampden Charter School of Science,04990305,0,0,0,0,0,0,0,57,56,52,55,36,35,0,0,291
Hampden-Wilbraham - Green Meadows Elementary,06800005,17,44,47,60,61,71,0,0,0,0,0,0,0,0,0,300
Hampden-Wilbraham - Mile Tree Elementary,06800025,34,143,155,0,0,0,0,0,0,0,0,0,0,0,0,332
Hampden-Wilbraham - Minnechaug Regional High,06800505,0,0,0,0,0,0,0,0,0,0,331,306,308,303,0,"1,248"
Hampden-Wilbraham - Soule Road,06800030,0,0,0,0,0,159,202,0,0,0,0,0,0,0,0,361
Hampden-Wilbraham - Stony Hill School,06800050,0,0,0,180,153,0,0,0,0,0,0,0,0,0,0,333
Hampden-Wilbraham - Thornton Burgess,06800305,0,0,0,0,0,0,73,69,74,78,0,0,0,0,0,294
Hampden-Wilbraham - Wilbraham Middle,06800310,0,0,0,0,0,0,0,192,189,219,0,0,0,0,0,600
Hampshire - Hampshire Regional High,06830505,0,0,0,0,0,0,0,0,138,150,121,126,114,136,2,787
Hancock - Hancock Elementary,01210005,7,7,5,5,7,4,7,4,0,0,0,0,0,0,0,46
Hanover - Cedar Elementary,01220004,20,79,62,94,108,90,0,0,0,0,0,0,0,0,0,453
Hanover - Center Elementary,01220005,28,116,98,111,0,0,0,0,0,0,0,0,0,0,0,353
Hanover - Hanover High,01220505,0,0,0,0,0,0,0,0,0,0,191,199,184,165,4,743
Hanover - Hanover Middle,01220305,0,0,0,0,0,0,241,226,230,242,0,0,0,0,0,939
Hanover - Sylvester,01220015,0,0,0,0,132,115,0,0,0,0,0,0,0,0,0,247
Harvard - Bromfield,01250505,0,0,0,0,0,0,0,108,110,106,117,106,115,105,0,767
Harvard - Hildreth Elementary School,01250005,20,69,62,85,86,85,86,0,0,0,0,0,0,0,0,493
Harwich - Harwich Elementary,01260005,46,119,113,100,105,106,0,0,0,0,0,0,0,0,0,589
Harwich - Harwich High,01260505,0,0,0,0,0,0,0,0,0,0,73,67,96,75,2,313
Harwich - Harwich Middle,01260305,0,0,0,0,0,0,107,113,83,109,0,0,0,0,0,412
Hatfield - Hatfield Elementary,01270005,41,35,36,42,33,35,34,25,0,0,0,0,0,0,0,281
Hatfield - Smith Academy,01270505,0,0,0,0,0,0,0,0,29,38,41,29,33,31,0,201
Haverhill - Bradford Elementary,01280008,0,40,68,68,150,152,144,0,0,0,0,0,0,0,0,622
Haverhill - Caleb Dustin Hunking,01280035,0,0,0,0,0,0,0,145,135,161,0,0,0,0,0,441
Haverhill - Consentino Middle School,01280100,0,40,25,23,25,36,142,196,207,207,0,0,0,0,0,901
Haverhill - Crowell,01280020,0,16,14,20,0,0,0,0,0,0,0,0,0,0,0,50
Haverhill - Dr Paul Nettle,01280050,0,0,0,0,0,0,123,112,140,135,0,0,0,0,0,510
Haverhill - Golden Hill,01280026,0,100,83,78,104,115,0,0,0,0,0,0,0,0,0,480
Haverhill - Greenleaf,01280027,0,88,87,59,0,0,0,0,0,0,0,0,0,0,0,234
Haverhill - Haverhill Alternative School,01280033,0,0,0,0,0,0,0,1,4,11,9,9,8,5,0,47
Haverhill - Haverhill High,01280505,0,0,0,0,0,0,0,0,0,0,476,458,435,373,14,"1,756"
Haverhill - John G Whittier,01280085,0,0,0,0,0,0,112,127,133,120,0,0,0,0,0,492
Haverhill - Moody,01280045,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
Haverhill - Pentucket Lake Elementary,01280054,0,68,83,85,132,129,0,0,0,0,0,0,0,0,0,497
Haverhill - TEACH,01280073,0,0,1,0,3,0,3,3,2,3,4,3,8,18,1,49
Haverhill - Tilton,01280075,0,107,105,110,109,107,0,0,0,0,0,0,0,0,0,538
Haverhill - Walnut Square,01280080,0,65,47,58,0,0,0,0,0,0,0,0,0,0,0,170
Hawlemont - Hawlemont Regional,06850005,16,8,5,10,15,11,17,14,0,0,0,0,0,0,0,96
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,04550050,0,34,34,33,32,33,32,32,35,31,0,0,0,0,0,296
Hilltown Cooperative Charter Public (District) - Hilltown Cooperative Charter Public School,04500105,0,18,18,19,19,19,19,20,16,17,0,0,0,0,0,165
Hingham - East Elementary School,01310005,49,77,93,105,96,101,85,0,0,0,0,0,0,0,0,606
Hingham - Hingham High,01310505,0,0,0,0,0,0,0,0,0,0,301,271,285,271,5,"1,133"
Hingham - Hingham Middle School,01310410,0,0,0,0,0,0,0,341,310,289,0,0,0,0,0,940
Hingham - Plymouth River,01310019,0,72,73,65,110,73,73,0,0,0,0,0,0,0,0,466
Hingham - South Elementary,01310020,0,62,91,97,100,81,85,0,0,0,0,0,0,0,0,516
Hingham - Wm L Foster Elementary,01310010,0,55,85,101,77,79,77,0,0,0,0,0,0,0,0,474
Holbrook - Holbrook Jr Sr High,01330505,0,0,0,0,0,0,0,0,99,124,55,65,56,49,6,454
Holbrook - John F Kennedy,01330018,33,100,94,116,94,0,0,0,0,0,0,0,0,0,0,437
Holbrook - South,01330025,0,0,0,0,0,101,86,98,0,0,0,0,0,0,0,285
Holland - Holland Elementary,01350005,21,23,29,25,34,35,26,29,0,0,0,0,0,0,0,222
Holliston - Holliston High,01360505,0,0,0,0,0,0,0,0,0,0,188,199,212,227,1,827
Holliston - Miller School,01360007,0,0,0,0,210,235,216,0,0,0,0,0,0,0,0,661
Holliston - Placentino Elementary,01360010,89,198,187,218,0,0,0,0,0,0,0,0,0,0,0,692
Holliston - Robert H. Adams Middle School,01360305,0,0,0,0,0,0,0,221,217,224,0,0,0,0,0,662
Holyoke - Center for Excellence,01370525,0,0,6,8,15,9,21,12,19,18,14,17,13,3,0,155
Holyoke - E N White Elementary,01370045,0,52,59,58,51,53,52,62,50,50,0,0,0,0,0,487
Holyoke - Holyoke High,01370505,0,0,0,0,0,0,0,0,0,0,473,334,243,269,0,"1,319"
Holyoke - Joseph Metcalf Preschool,01370003,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
Holyoke - Kelly Elementary,01370040,0,75,69,65,58,57,63,60,51,62,0,0,0,0,0,560
Holyoke - Lt Clayre Sullivan Elementary,01370055,0,63,68,67,66,60,62,67,71,69,0,0,0,0,0,593
Holyoke - Lt Elmer J McMahon Elementary,01370015,0,42,39,55,43,35,35,44,48,51,0,0,0,0,0,392
Holyoke - Maurice A Donahue Elementary,01370060,0,67,57,55,62,46,65,52,44,50,0,0,0,0,0,498
Holyoke - Morgan Elementary,01370025,0,49,37,46,44,43,48,38,46,38,0,0,0,0,0,389
Holyoke - William R. Peck School,01370030,0,98,82,84,64,57,73,69,83,83,0,0,0,0,0,693
Holyoke - Wm J Dean Vocational Technical High,01370605,0,0,0,0,0,0,0,0,0,0,181,176,124,92,0,573
Holyoke Community Charter (District) - Holyoke Community Charter School,04530005,0,77,85,60,91,105,83,75,62,63,0,0,0,0,0,701
Hopedale - Hopedale Jr Sr High,01380505,0,0,0,0,0,0,0,0,93,93,87,82,90,78,0,523
Hopedale - Memorial,01380010,0,85,89,90,90,88,92,98,0,0,0,0,0,0,0,632
Hopedale - Park Street School,01380003,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Hopkinton - Center,01390005,0,179,248,0,0,0,0,0,0,0,0,0,0,0,0,427
Hopkinton - Elmwood,01390010,0,0,0,234,298,0,0,0,0,0,0,0,0,0,0,532
Hopkinton - Hopkins Elementary School,01390015,0,0,0,0,0,257,266,0,0,0,0,0,0,0,0,523
Hopkinton - Hopkinton High,01390505,0,0,0,0,0,0,0,0,0,0,270,290,237,272,0,"1,069"
Hopkinton - Hopkinton Middle School,01390305,0,0,0,0,0,0,0,268,252,295,0,0,0,0,0,815
Hopkinton - Hopkinton Pre-School,01390003,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
Hudson - C A Farley,01410030,0,0,97,92,104,95,108,0,0,0,0,0,0,0,0,496
Hudson - C R Hubert,01410011,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,207
Hudson - Forest Avenue Elementary,01410015,0,0,74,61,54,72,71,0,0,0,0,0,0,0,0,332
Hudson - Hudson High,01410505,86,0,0,0,0,0,0,0,0,249,222,207,220,207,0,"1,191"
Hudson - John F Kennedy,01410410,0,0,0,0,0,0,0,227,198,0,0,0,0,0,0,425
Hudson - Mulready Elementary,01410007,21,0,63,44,52,68,53,0,0,0,0,0,0,0,0,301
Hull - Hull High,01420505,0,0,0,0,0,0,0,0,0,0,81,85,92,83,0,341
Hull - Lillian M Jacobs,01420015,42,64,69,73,76,91,95,0,0,0,0,0,0,0,0,510
Hull - Memorial Middle,01420305,0,0,0,0,0,0,0,77,80,87,0,0,0,0,0,244
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,0,0,0,0,0,0,103,101,102,99,73,55,34,44,0,611
Ipswich - Ipswich High,01440505,0,0,0,0,0,0,0,0,0,0,160,171,157,165,2,655
Ipswich - Ipswich Middle School,01440305,0,0,0,0,0,0,0,151,198,157,0,0,0,0,0,506
Ipswich - Paul F Doyon Memorial,01440007,22,72,67,75,92,85,80,0,0,0,0,0,0,0,0,493
Ipswich - Winthrop,01440015,26,71,67,80,81,67,68,0,0,0,0,0,0,0,0,460
King Philip - King Philip Middle School,06900510,0,0,0,0,0,0,0,0,415,462,0,0,0,0,0,877
King Philip - King Philip Regional High,06900505,0,0,0,0,0,0,0,0,0,0,290,324,319,321,0,"1,254"
Kingston - Kingston Elementary,01450005,0,146,154,173,0,0,0,0,0,0,0,0,0,0,0,473
Kingston - Kingston Intermediate,01450020,0,0,0,0,176,189,162,169,0,0,0,0,0,0,0,696
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,0,0,0,0,0,0,100,93,95,82,96,0,0,0,0,466
Lanesborough - Lanesborough Elementary,01480005,21,27,22,32,39,30,44,30,0,0,0,0,0,0,0,245
Lawrence - Alexander B Bruce,01490015,0,0,0,92,88,82,79,94,76,74,0,0,0,0,0,585
Lawrence - Arlington Elementary School,01490008,0,62,116,117,104,117,0,0,0,0,0,0,0,0,0,516
Lawrence - Arlington Middle School,01490017,0,0,0,0,0,0,106,98,128,125,0,0,0,0,0,457
Lawrence - Business Management & Finance High School,01490530,0,0,0,0,0,0,0,0,0,0,149,141,81,92,4,467
Lawrence - Edward F. Parthum,01490053,0,78,133,123,116,119,0,0,0,0,0,0,0,0,0,569
Lawrence - Emily G Wetherbee,01490080,0,74,84,59,76,79,71,76,85,58,0,0,0,0,0,662
Lawrence - Francis M Leahy,01490040,0,85,107,103,97,82,75,0,0,0,0,0,0,0,0,549
Lawrence - Frost Middle School,01490525,0,0,0,0,0,0,105,124,126,117,0,0,0,0,0,472
Lawrence - Gerard A. Guilmette,01490022,0,0,148,161,145,135,0,0,0,0,0,0,0,0,0,589
Lawrence - Guilmette Middle School,01490025,0,0,0,0,0,0,130,146,132,143,0,0,0,0,0,551
Lawrence - Health & Human Services High School,01490531,0,0,0,0,0,0,0,0,0,0,196,120,95,103,2,516
Lawrence - Henry K Oliver,01490050,0,0,128,101,71,101,81,87,84,86,0,0,0,0,0,739
Lawrence - High School Learning Center,01490536,0,0,0,0,0,0,0,0,0,0,47,49,46,24,0,166
Lawrence - Humanities & Leadership Development High School,01490532,0,0,0,0,0,0,0,0,0,0,137,135,115,113,6,506
Lawrence - International High School,01490534,0,0,0,0,0,0,0,0,0,0,97,173,158,103,0,531
Lawrence - James F Hennessey,01490020,117,194,81,0,0,0,0,0,0,0,0,0,0,0,0,392
Lawrence - James F Leonard,01490045,0,0,0,0,0,0,0,102,101,111,0,0,0,0,0,314
Lawrence - John Breen School,01490003,178,129,0,0,0,0,0,0,0,0,0,0,0,0,0,307
Lawrence - John K Tarbox,01490075,0,0,63,65,63,67,51,0,0,0,0,0,0,0,0,309
Lawrence - Lawlor Early Childhood Center,01490002,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,190
"Lawrence - Math, Science & Technology High School",01490533,0,0,0,0,0,0,0,0,0,0,177,125,116,92,1,511
Lawrence - Parthum Middle School,01490027,0,0,0,0,0,0,128,132,142,146,0,0,0,0,0,548
Lawrence - Performing & Fine Arts High School,01490535,0,0,0,0,0,0,0,0,0,0,179,119,104,120,10,532
