SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
CONCORD - THOREAU,00670020,0,0,81,84,77,73,70,53,0,0,0,0,0,0,0,0,0,438
CONCORD - WILLARD,00670030,0,0,63,69,81,80,60,65,0,0,0,0,0,0,0,0,0,418
CONCORD-CARLISLE - CONCORD CARLISLE HIGH,06400505,0,0,0,0,0,0,0,0,0,0,0,230,231,238,208,0,0,907
CONWAY - CONWAY GRAMMAR,00680005,0,22,31,28,28,27,24,36,31,0,0,0,0,0,0,0,0,227
DANVERS - DANVERS ALT HIGH SCHOOL,00710510,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,0,0,16
DANVERS - DANVERS HIGH,00710505,0,0,0,0,0,0,0,0,0,0,0,239,230,228,197,0,0,894
DANVERS - DUNN MIDDLE,00710305,0,0,0,0,0,0,0,0,274,289,271,0,0,0,0,0,0,834
DANVERS - GREAT OAK,00710015,0,0,88,74,77,79,61,66,0,0,0,0,0,0,0,0,0,445
DANVERS - HIGHLANDS,00710010,0,0,50,42,35,44,44,40,0,0,0,0,0,0,0,0,0,255
DANVERS - IVAN G SMITH,00710032,0,0,49,67,46,49,45,58,0,0,0,0,0,0,0,0,0,314
DANVERS - RIVERSIDE,00710030,0,45,0,33,34,33,32,27,0,0,0,0,0,0,0,0,0,204
DANVERS - WILLIS E THORPE,00710045,0,0,94,93,87,96,102,101,0,0,0,0,0,0,0,0,0,573
DARTMOUTH - ANDREW B CUSHMAN,00720010,0,0,0,51,53,42,44,62,0,0,0,0,0,0,0,0,0,252
DARTMOUTH - DARTMOUTH HIGH,00720505,9,0,0,0,0,0,0,0,0,0,0,301,257,281,250,0,0,"1,098"
DARTMOUTH - DARTMOUTH MIDDLE,00720050,4,19,0,0,0,0,0,0,337,311,350,0,0,0,0,0,0,"1,021"
DARTMOUTH - GEORGE H POTTER,00720030,7,0,98,85,99,91,94,109,0,0,0,0,0,0,0,0,0,583
DARTMOUTH - JOB S GIDLEY,00720020,0,0,56,76,63,61,69,82,0,0,0,0,0,0,0,0,0,407
DARTMOUTH - JOSEPH DEMELLO,00720015,0,0,118,97,90,104,85,113,0,0,0,0,0,0,0,0,0,607
DEDHAM - AVERY,00730010,0,0,0,80,80,64,65,68,0,0,0,0,0,0,0,0,0,357
DEDHAM - DEDHAM HIGH,00730505,0,0,0,0,0,0,0,0,0,0,0,190,186,149,157,0,0,682
DEDHAM - DEDHAM MIDDLE SCHOOL,00730305,0,0,0,0,0,0,0,0,242,218,208,0,0,0,0,0,0,668
DEDHAM - EARLY CHILDHOOD CENTER,00730005,0,82,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
DEDHAM - GREENLODGE,00730025,0,0,0,61,58,59,57,58,0,0,0,0,0,0,0,0,0,293
DEDHAM - OAKDALE,00730030,0,0,0,70,61,70,66,64,0,0,0,0,0,0,0,0,0,331
DEDHAM - RIVERDALE,00730045,0,0,0,58,58,53,66,49,0,0,0,0,0,0,0,0,0,284
DEERFIELD - DEERFIELD ELEM,00740015,0,24,56,58,65,56,67,57,66,0,0,0,0,0,0,0,0,449
DENNIS-YARMOUTH - DENNIS-YARMOUTH REG HIGH,06450505,14,0,0,0,0,0,0,0,0,0,0,345,301,270,193,0,0,"1,123"
DENNIS-YARMOUTH - EZRA H BAKER,06450005,0,19,160,144,146,159,0,0,0,0,0,0,0,0,0,0,0,628
DENNIS-YARMOUTH - JOHN SIMPKINS,06450010,0,0,0,0,0,97,77,106,0,0,0,0,0,0,0,0,0,280
DENNIS-YARMOUTH - LAURENCE C MACARTHUR ELEM,06450020,0,20,97,82,97,0,0,0,0,0,0,0,0,0,0,0,0,296
DENNIS-YARMOUTH - MARGUERITE E SMALL ELEM,06450015,0,0,73,64,63,73,53,85,0,0,0,0,0,0,0,0,0,411
DENNIS-YARMOUTH - MATTACHEESE MIDDLE SCH,06450305,0,0,0,0,0,0,0,0,245,217,210,0,0,0,0,0,0,672
DENNIS-YARMOUTH - N H WIXON MIDDLE,06450310,0,0,0,0,0,0,139,195,143,150,164,0,0,0,0,0,0,791
DENNIS-YARMOUTH - STATION AVENUE ELEM,06450025,0,9,80,69,74,81,57,60,0,0,0,0,0,0,0,0,0,430
DIGHTON-REHOBOTH - DIGHTON ELEMENTARY,06500005,0,14,79,76,73,85,96,0,0,0,0,0,0,0,0,0,0,423
DIGHTON-REHOBOTH - DIGHTON MIDDLE SCHOOL,06500305,0,0,0,0,0,0,0,95,92,79,75,0,0,0,0,0,0,341
DIGHTON-REHOBOTH - DIGHTON-REHOBOTH RHS,06500505,0,40,0,0,0,0,0,0,0,0,0,223,218,223,175,0,0,879
DIGHTON-REHOBOTH - DOROTHY L BECKWITH,06500310,0,0,0,0,0,0,0,142,149,145,154,0,0,0,0,0,0,590
DIGHTON-REHOBOTH - PALMER RIVER /ANAWAN,06500010,0,0,133,147,119,147,142,0,0,0,0,0,0,0,0,0,0,688
DOUGLAS - DOUGLAS MEMORIAL HIGH,00770505,0,0,0,0,0,0,0,0,102,119,99,60,76,53,35,0,0,544
DOUGLAS - EAST DOUGLAS ELEMENTARY,00770010,4,0,0,69,87,91,99,102,0,0,0,0,0,0,0,0,0,452
DOVER - CARYL,00780003,0,0,0,0,0,88,74,74,0,0,0,0,0,0,0,0,0,236
DOVER - CHICKERING,00780005,0,0,79,86,85,0,0,0,0,0,0,0,0,0,0,0,0,250
DOVER-SHERBORN - DOVER-SHERBORN REG HIGH,06550505,0,0,0,0,0,0,0,0,0,0,0,106,117,108,97,0,0,428
DOVER-SHERBORN - DOVER-SHERBORN REG JR H S,06550405,0,0,0,0,0,0,0,0,148,133,117,0,0,0,0,0,0,398
DRACUT - DRACUT MIDDLE,00790035,0,30,137,131,131,121,120,130,115,0,0,0,0,0,0,0,0,915
DRACUT - DRACUT SENIOR HIGH,00790505,0,0,0,0,0,0,0,0,0,0,0,267,268,186,199,0,0,920
DRACUT - GEORGE H ENGLESBY JR HIGH,00790405,0,0,0,0,0,0,0,0,0,316,331,0,0,0,0,0,0,647
DRACUT - GREENMONT AVENUE,00790030,0,0,46,48,49,51,43,57,52,0,0,0,0,0,0,0,0,346
DRACUT - JOSEPH A CAMPBELL ELEM,00790020,0,25,131,151,124,117,115,124,106,0,0,0,0,0,0,0,0,893
DRACUT - PARKER AVENUE,00790025,0,0,25,48,36,41,24,33,32,0,0,0,0,0,0,0,0,239
DUDLEY-CHARLTON REG - CHARLTON ELEMENTARY,06580020,0,112,179,172,185,0,0,0,0,0,0,0,0,0,0,0,0,648
DUDLEY-CHARLTON REG - DUDLEY ELEMENTARY,06580005,0,74,0,0,127,123,0,0,0,0,0,0,0,0,0,0,0,324
DUDLEY-CHARLTON REG - DUDLEY INTERMEDIATE,06580405,0,0,0,0,0,0,109,103,139,0,0,0,0,0,0,0,0,351
DUDLEY-CHARLTON REG - HERITAGE SCHOOL,06580030,0,0,0,0,0,173,186,178,191,0,0,0,0,0,0,0,0,728
DUDLEY-CHARLTON REG - MASON RD SCHOOL,06580010,0,0,113,143,0,0,0,0,0,0,0,0,0,0,0,0,0,256
DUDLEY-CHARLTON REG - SHEPHERD HILL REG HIGH,06580505,0,0,0,0,0,0,0,0,0,283,312,207,197,174,178,0,0,"1,351"
DUXBURY - CHANDLER ELEMENTARY,00820006,0,44,180,232,215,0,0,0,0,0,0,0,0,0,0,0,0,671
DUXBURY - DUXBURY ELEMENTARY,00820009,0,0,0,0,0,224,236,249,205,0,0,0,0,0,0,0,0,914
DUXBURY - DUXBURY JR/SR HIGH,00820505,0,0,0,0,0,0,0,0,0,232,236,207,187,170,199,0,0,"1,231"
EAST BRIDGEWATER - CENTRAL,00830005,0,27,219,204,198,184,177,0,0,0,0,0,0,0,0,0,0,"1,009"
EAST BRIDGEWATER - EAST BRIDGEWATER HIGH,00830505,0,0,0,0,0,0,0,0,0,0,0,157,155,146,147,0,0,605
EAST BRIDGEWATER - EAST BRIDGEWATER MIDDLE,00830405,0,0,0,0,0,0,0,203,201,177,196,0,0,0,0,0,0,777
EAST LONGMEADOW - BIRCHLAND PARK,00870305,0,0,0,0,0,0,0,0,210,186,190,0,0,0,0,0,0,586
EAST LONGMEADOW - EAST LONGMEADOW HIGH,00870505,0,0,0,0,0,0,0,0,0,0,0,217,218,190,161,0,0,786
EAST LONGMEADOW - MAPLESHADE,00870010,0,0,0,0,0,101,101,98,0,0,0,0,0,0,0,0,0,300
EAST LONGMEADOW - MEADOW BROOK,00870013,0,36,168,221,197,0,0,0,0,0,0,0,0,0,0,0,0,622
EAST LONGMEADOW - MOUNTAIN VIEW,00870015,0,0,0,0,0,99,93,98,0,0,0,0,0,0,0,0,0,290
EASTHAM - EASTHAM ELEMENTARY,00850005,0,0,47,56,68,59,60,53,0,0,0,0,0,0,0,0,0,343
EASTHAMPTON - CENTER SCHOOL,00860005,0,0,43,50,40,46,24,0,0,0,0,0,0,0,0,0,0,203
EASTHAMPTON - EASTHAMPTON HIGH,00860505,0,0,0,0,0,0,0,0,0,0,0,132,145,114,131,0,0,522
EASTHAMPTON - MAPLE,00860010,0,14,44,47,49,46,46,0,0,0,0,0,0,0,0,0,0,246
EASTHAMPTON - NEIL A PEPIN,00860020,4,0,41,48,38,45,65,0,0,0,0,0,0,0,0,0,0,241
EASTHAMPTON - PARSONS,00860015,0,0,43,27,27,25,17,0,0,0,0,0,0,0,0,0,0,139
EASTHAMPTON - WHITE BROOK MIDDLE SCHOOL,00860305,5,0,0,0,0,0,0,191,165,162,150,0,0,0,0,0,0,673
EASTON - CENTER INTERMEDIATE,00880005,0,0,0,0,0,0,129,157,110,0,0,0,0,0,0,0,0,396
EASTON - EASTON JUNIOR HIGH,00880405,0,0,0,0,0,0,0,0,0,267,298,235,0,0,0,0,0,800
EASTON - LINCOLN ST INTERMEDIATE,00880305,0,0,0,0,0,0,150,151,134,0,0,0,0,0,0,0,0,435
EASTON - MOREAU HALL,00880020,17,10,65,73,81,65,0,0,0,0,0,0,0,0,0,0,0,311
EASTON - NORTH EASTON GRAMMAR,00880010,13,0,69,75,66,67,0,0,0,0,0,0,0,0,0,0,0,290
EASTON - OLIVER AMES HIGH,00880505,12,0,0,0,0,0,0,0,0,0,0,0,223,194,208,0,0,637
EASTON - PARKVIEW ELEMENTARY,00880015,0,48,132,137,139,135,0,0,0,0,0,0,0,0,0,0,0,591
EDGARTOWN - EDGARTOWN ELEMENTARY,00890005,0,10,40,53,40,45,39,51,60,45,40,0,0,0,0,0,0,423
ERVING - ERVING ELEMENTARY,00910030,0,24,12,26,16,19,17,20,26,0,0,0,0,0,0,0,0,160
ESSEX - ESSEX ELEMENTARY,00920005,0,0,38,45,43,35,48,41,46,48,37,0,0,0,0,0,0,381
ESSEX AGR TECH - ESSEX AGR&TECH; INST,09130705,0,0,0,0,0,0,0,0,0,0,0,94,75,75,81,465,123,913
EVERETT - ADAMS ECC,00930003,0,200,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
EVERETT - ALBERT PARLIN JR HIGH,00930405,0,58,0,0,0,0,0,0,0,345,298,0,0,0,0,0,0,701
EVERETT - ALBERT W LEWIS,00930040,0,0,0,42,42,26,27,19,18,0,0,0,0,0,0,0,0,174
EVERETT - CENTRE,00930010,0,0,60,92,80,84,77,71,61,0,0,0,0,0,0,0,0,525
EVERETT - DEVENS,00930011,0,0,64,56,47,65,75,61,58,0,0,0,0,0,0,0,0,426
EVERETT - EDWARD EVERETT HALE,00930020,0,0,43,57,51,46,43,35,54,0,0,0,0,0,0,0,0,329
EVERETT - EVERETT HIGH,00930505,0,33,0,0,0,0,0,0,0,0,0,356,307,312,249,0,0,"1,257"
EVERETT - GEORGE G HAMILTON,00930025,0,0,81,83,77,62,54,63,66,0,0,0,0,0,0,0,0,486
EVERETT - LAFAYETTE,00930035,13,0,53,60,37,65,43,55,34,0,0,0,0,0,0,0,0,360
EVERETT - WEBSTER,00930060,0,0,40,55,55,36,40,41,43,0,0,0,0,0,0,0,0,310
FAIRHAVEN - EAST FAIRHAVEN,00940010,0,0,31,44,47,37,45,42,0,0,0,0,0,0,0,0,0,246
FAIRHAVEN - FAIRHAVEN HIGH,00940505,0,0,0,0,0,0,0,0,0,0,0,144,162,130,112,0,0,548
FAIRHAVEN - HASTINGS MIDDLE,00940305,0,0,0,0,0,0,0,0,206,211,200,0,0,0,0,0,0,617
FAIRHAVEN - LEROY WOOD,00940030,0,0,47,56,42,47,48,45,0,0,0,0,0,0,0,0,0,285
FAIRHAVEN - OXFORD,00940015,0,0,47,45,38,36,50,40,0,0,0,0,0,0,0,0,0,256
FAIRHAVEN - ROGERS,00940020,1,0,37,62,50,47,46,52,0,0,0,0,0,0,0,0,0,295
FALL RIVER - A S LETOURNEAU,00950085,7,0,49,44,38,45,35,55,0,0,0,0,0,0,0,0,0,273
FALL RIVER - B M C DURFEE HIGH,00950505,42,0,0,0,0,0,0,0,0,0,0,822,717,631,548,0,0,"2,760"
FALL RIVER - BOYS CLUB ALT,00950055,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
FALL RIVER - BRAYTON AVENUE,00950015,32,0,29,29,25,26,23,26,0,0,0,0,0,0,0,0,0,190
FALL RIVER - CARROLL ANNEX,00950021,0,0,43,44,28,16,0,0,0,0,0,0,0,0,0,0,0,131
FALL RIVER - CHARLES V CARROLL,00950020,0,0,57,56,39,43,62,63,0,0,0,0,0,0,0,0,0,320
FALL RIVER - COUGHLIN,00950030,0,0,45,26,31,27,27,25,0,0,0,0,0,0,0,0,0,181
FALL RIVER - DAVOL,00950040,19,0,26,31,27,32,25,29,0,0,0,0,0,0,0,0,0,189
FALL RIVER - EDMOND P TALBOT MIDDLE,00950305,34,0,0,0,0,0,0,0,261,219,210,0,0,0,0,0,0,724
FALL RIVER - FOWLER ELEM,00950060,0,0,28,22,19,26,26,30,23,0,0,0,0,0,0,0,0,174
FALL RIVER - FRANK M SILVIA,00950067,16,73,88,61,64,30,22,43,0,0,0,0,0,0,0,0,0,397
FALL RIVER - HARRIET T HEALY,00950070,9,0,36,40,47,29,34,27,18,0,0,0,0,0,0,0,0,240
FALL RIVER - HECTOR L BELISLE,00950010,6,0,26,24,24,24,30,25,29,0,0,0,0,0,0,0,0,188
FALL RIVER - HENRY LORD MIDDLE,00950310,0,0,0,0,0,0,0,0,239,284,266,0,0,0,0,0,0,789
FALL RIVER - HIGHLAND,00950075,0,8,27,24,26,24,28,29,0,0,0,0,0,0,0,0,0,166
FALL RIVER - HUGO A DUBUQUE,00950050,3,0,29,18,26,21,20,20,0,0,0,0,0,0,0,0,0,137
FALL RIVER - JAMES TANSEY,00950140,15,0,55,49,50,29,29,29,0,0,0,0,0,0,0,0,0,256
FALL RIVER - JOHN J DORAN,00950045,0,0,39,45,47,35,42,33,0,0,0,0,0,0,0,0,0,241
FALL RIVER - JOHN J DORAN ANNEX,00950046,0,0,39,32,20,27,25,25,0,0,0,0,0,0,0,0,0,168
FALL RIVER - LAUREL LAKE,00950080,4,0,52,55,44,60,46,50,0,0,0,0,0,0,0,0,0,311
FALL RIVER - LEONTINE LINCOLN,00950090,9,0,64,56,37,59,42,26,0,0,0,0,0,0,0,0,0,293
FALL RIVER - MATTHEW J KUSS MIDDLE,00950320,70,0,0,0,0,0,0,0,130,191,174,0,0,0,0,0,0,565
FALL RIVER - MORTON MIDDLE,00950315,0,0,0,0,0,0,0,0,257,244,246,0,0,0,0,0,0,747
FALL RIVER - N B BORDEN,00950012,0,0,21,23,30,44,51,24,0,0,0,0,0,0,0,0,0,193
FALL RIVER - OSBORN STREET,00950100,10,0,29,25,26,23,18,29,21,0,0,0,0,0,0,0,0,181
FALL RIVER - RALPH M SMALL,00950125,0,0,52,55,54,56,45,53,0,0,0,0,0,0,0,0,0,315
FALL RIVER - SAMUEL WATSON,00950145,0,0,50,57,60,61,78,81,0,0,0,0,0,0,0,0,0,387
FALL RIVER - SLADE,00950120,15,0,48,44,35,36,40,29,23,0,0,0,0,0,0,0,0,270
FALL RIVER - SPENCER BORDEN,00950130,26,0,41,36,28,31,30,30,0,0,0,0,0,0,0,0,0,222
FALL RIVER - STONE,00950135,0,10,33,18,8,0,0,0,0,0,0,0,0,0,0,0,0,69
FALL RIVER - SUSAN H WIXON,00950160,0,0,85,57,49,44,45,53,0,0,0,0,0,0,0,0,0,333
FALL RIVER - THE LEARNING CENTER,00950110,0,0,18,12,9,0,0,0,0,0,0,0,0,0,0,0,0,39
FALL RIVER - WESTALL,00950150,0,0,61,54,43,52,44,52,0,0,0,0,0,0,0,0,0,306
FALL RIVER - WILLIAM CONNELL,00950025,10,0,29,28,26,28,23,25,0,0,0,0,0,0,0,0,0,169
FALL RIVER - WILLIAM J WILEY,00950155,6,0,30,22,29,41,30,29,0,0,0,0,0,0,0,0,0,187
FALL RIVER - WILLIAM S GREENE,00950065,0,12,37,28,26,29,31,30,0,0,0,0,0,0,0,0,0,193
FALMOUTH - EAST FALMOUTH ELEM,00960005,0,45,134,107,104,111,108,0,0,0,0,0,0,0,0,0,0,609
FALMOUTH - FALMOUTH HIGH,00960505,0,0,0,0,0,0,0,0,0,0,0,395,388,388,339,11,0,"1,521"
FALMOUTH - LAWRENCE,00960405,3,0,0,0,0,0,0,0,0,345,384,0,0,0,0,0,0,732
FALMOUTH - MORSE POND SCHOOL,00960305,6,0,0,0,0,0,0,405,399,0,0,0,0,0,0,0,0,810
FALMOUTH - MULLEN-HALL,00960020,1,52,104,104,113,130,94,0,0,0,0,0,0,0,0,0,0,598
FALMOUTH - NORTH FALMOUTH ELEM,00960030,10,0,90,99,93,115,104,0,0,0,0,0,0,0,0,0,0,511
FALMOUTH - TEATICKET,00960015,0,22,78,94,68,75,100,0,0,0,0,0,0,0,0,0,0,437
FARMINGTON RIVER REG - FARMINGTON RIVER ELEM,06620020,0,28,18,20,25,26,26,26,18,0,0,0,0,0,0,0,0,187
FITCHBURG - B F BROWN MIDDLE,00970305,0,0,0,0,0,0,0,0,172,196,164,0,0,0,0,0,0,532
FITCHBURG - CROCKER ELEMENTARY,00970016,18,19,0,121,116,97,93,82,0,0,0,0,0,0,0,0,0,546
FITCHBURG - FITCHBURG HIGH,00970505,0,0,0,0,0,0,0,0,0,0,0,334,192,206,187,0,0,919
FITCHBURG - GOODRICH KDG CTR,00970025,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
FITCHBURG - MCKAY CAMPUS-FSC,00970030,18,47,82,135,105,85,70,73,0,0,0,0,0,0,0,0,0,615
FITCHBURG - MEMORIAL MIDDLE,00970310,0,0,0,0,0,0,0,0,248,221,226,0,0,0,0,0,0,695
FITCHBURG - REINGOLD,00970043,0,3,0,167,160,156,144,137,0,0,0,0,0,0,0,0,0,767
FITCHBURG - SOUTH FITCHBURG,00970055,0,35,121,29,0,0,0,0,0,0,0,0,0,0,0,0,0,185
FITCHBURG - SOUTH STREET,00970060,15,3,0,141,125,129,152,147,0,0,0,0,0,0,0,0,0,712
FLORIDA - ABBOTT MEMORIAL,00980005,0,0,7,14,11,15,22,15,14,14,17,0,0,0,0,0,0,129
FOXBOROUGH - FOXBOROUGH HIGH,00990505,0,0,0,0,0,0,0,0,0,0,229,207,160,152,150,0,0,898
FOXBOROUGH - JOHN J AHERN,00990405,0,0,0,0,0,0,0,230,204,211,0,0,0,0,0,0,0,645
FOXBOROUGH - LEWIS/ECC,00990005,0,52,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
FOXBOROUGH - MABELLE M BURRELL,00990015,0,0,0,113,92,77,90,0,0,0,0,0,0,0,0,0,0,372
FOXBOROUGH - VINCENT M IGO ELEM,00990020,1,0,0,138,140,137,160,0,0,0,0,0,0,0,0,0,0,576
FRAMINGHAM - BARBIERI ELEM,01000035,34,0,84,99,103,85,94,90,0,0,0,0,0,0,0,0,0,589
FRAMINGHAM - BROPHY,01000006,0,0,79,87,100,78,75,56,0,0,0,0,0,0,0,0,0,475
FRAMINGHAM - CHARLOTTE A DUNNING,01000007,0,0,67,96,67,59,68,75,0,0,0,0,0,0,0,0,0,432
FRAMINGHAM - FLAGG DRIVE MIDDLE,01000305,0,0,0,0,0,0,0,0,276,308,289,0,0,0,0,0,0,873
FRAMINGHAM - FRAMINGHAM H S,01000515,0,166,0,0,0,0,0,0,0,0,0,536,450,426,345,0,0,"1,923"
FRAMINGHAM - HEMENWAY,01000015,9,0,48,66,70,75,56,65,0,0,0,0,0,0,0,0,0,389
FRAMINGHAM - JUNIPER HILL,01000020,0,0,51,66,60,57,62,63,0,0,0,0,0,0,0,0,0,359
FRAMINGHAM - MARY E STAPLETON ELEM,01000045,0,0,84,73,70,65,58,58,0,0,0,0,0,0,0,0,0,408
FRAMINGHAM - MIRIAM F MCCARTHY SCH,01000050,0,0,101,112,77,85,99,91,0,0,0,0,0,0,0,0,0,565
FRAMINGHAM - POTTER ROAD,01000039,0,0,50,92,63,83,76,53,0,0,0,0,0,0,0,0,0,417
FRAMINGHAM - WALSH MIDDLE,01000310,0,0,0,0,0,0,0,0,281,274,251,0,0,0,0,0,0,806
FRAMINGHAM - WOODROW WILSON,01000055,0,0,41,52,49,45,38,43,0,0,0,0,0,0,0,0,0,268
FRANCIS W PARKER CHARTER - FRANCIS W PARKER CS,04780505,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
FRANKLIN - BRICK,01010002,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
FRANKLIN - DAVIS THAYER,01010035,0,25,68,87,99,84,87,0,0,0,0,0,0,0,0,0,0,450
FRANKLIN - FRANKLIN HIGH,01010505,0,0,0,0,0,0,0,0,0,0,341,270,236,207,200,0,0,"1,254"
FRANKLIN - HORACE MANN,01010405,0,0,0,0,0,0,0,89,338,298,0,0,0,0,0,0,0,725
FRANKLIN - J F KENNEDY MEMORIAL,01010013,0,0,102,84,104,89,93,120,0,0,0,0,0,0,0,0,0,592
FRANKLIN - OAK STREET ELEMENTARY,01010030,0,62,129,123,110,100,98,97,0,0,0,0,0,0,0,0,0,719
FRANKLIN - PARMENTER,01010032,0,0,111,110,100,110,98,83,0,0,0,0,0,0,0,0,0,612
FRANKLIN COUNTY - FRANKLIN COUNTY TECH,08180605,10,0,0,0,0,0,0,0,0,0,0,144,118,126,81,0,0,479
FREETOWN - FREETOWN ELEMENTARY,01020005,3,18,82,113,91,104,103,0,0,0,0,0,0,0,0,0,0,514
FREETOWN-LAKEVILLE - APPONEQUET REG HIGH,06650505,0,0,0,0,0,0,0,0,0,0,0,192,213,183,156,0,0,744
FREETOWN-LAKEVILLE - GEORGE R AUSTIN MIDDLE,06650305,0,0,0,0,0,0,0,215,258,244,255,0,0,0,0,0,0,972
FRONTIER - FRONTIER REG,06700505,0,0,0,0,0,0,0,0,0,125,132,120,84,98,78,0,0,637
GARDNER - ELM STREET SCHOOL,01030001,0,0,0,0,0,0,227,235,220,0,0,0,0,0,0,0,0,682
GARDNER - GARDNER HIGH,01030505,0,68,258,0,0,0,0,0,0,0,0,200,218,201,165,0,0,"1,110"
GARDNER - GARDNER JR HIGH,01030405,0,0,0,0,0,0,0,0,0,230,213,0,0,0,0,0,0,443
GARDNER - HELEN MAE SAUTER ELEM,01030015,0,0,0,100,114,86,0,0,0,0,0,0,0,0,0,0,0,300
GARDNER - PROSPECT,01030010,6,0,0,79,70,58,0,0,0,0,0,0,0,0,0,0,0,213
GARDNER - WATERFORD STREET,01030020,0,0,0,91,69,73,0,0,0,0,0,0,0,0,0,0,0,233
GATEWAY - BLANDFORD ELEMENTARY,06720033,0,0,10,12,28,19,17,0,0,0,0,0,0,0,0,0,0,86
GATEWAY - CHESTER ELEMENTARY,06720059,0,26,26,28,25,26,18,0,0,0,0,0,0,0,0,0,0,149
GATEWAY - GATEWAY REG HIGH,06720505,0,0,0,0,0,0,0,0,0,0,0,120,112,100,79,0,0,411
GATEWAY - GATEWAY REG MIDDLE,06720380,0,0,0,0,0,0,0,152,138,157,141,0,0,0,0,0,0,588
GATEWAY - MURRAYFIELD ELEMENTARY,06720143,0,0,38,27,33,41,34,0,0,0,0,0,0,0,0,0,0,173
GATEWAY - RUSSELL ELEMENTARY,06720256,0,28,28,27,25,39,40,0,0,0,0,0,0,0,0,0,0,187
GATEWAY - RUSSELL H CONWELL,06720349,0,0,20,15,20,19,25,0,0,0,0,0,0,0,0,0,0,99
GEORGETOWN - GEORGETOWN MIDDLE/HIGH,01050505,0,0,0,0,0,0,0,0,0,79,91,80,83,69,73,0,0,475
GEORGETOWN - PENN BROOK,01050010,0,82,0,0,0,107,92,119,91,0,0,0,0,0,0,0,0,491
GEORGETOWN - PERLEY ELEMENTARY,01050005,0,0,105,125,108,0,0,0,0,0,0,0,0,0,0,0,0,338
GILL-MONTAGUE - GILL ELEM,06740005,0,0,24,18,15,19,26,25,26,0,0,0,0,0,0,0,0,153
GILL-MONTAGUE - GREAT FALLS MIDDLE,06740310,0,0,0,0,0,0,0,0,0,144,131,0,0,0,0,0,0,275
GILL-MONTAGUE - HILLCREST,06740015,0,39,93,76,71,0,0,0,0,0,0,0,0,0,0,0,0,279
GILL-MONTAGUE - MONTAGUE CENTER,06740020,13,0,32,23,48,25,0,0,0,0,0,0,0,0,0,0,0,141
GILL-MONTAGUE - SHEFFIELD ELEMENTARY,06740050,0,0,0,0,0,83,109,113,109,0,0,0,0,0,0,0,0,414
GILL-MONTAGUE - TURNERS FALL HIGH,06740505,0,0,0,0,0,0,0,0,0,0,0,124,104,79,74,0,0,381
GLOUCESTER - BEEMAN MEMORIAL,01070010,11,0,63,65,43,66,54,44,0,0,0,0,0,0,0,0,0,346
GLOUCESTER - EAST GLOUCESTER ELEM,01070020,0,0,39,46,38,47,39,56,0,0,0,0,0,0,0,0,0,265
GLOUCESTER - GLOUCESTER ALT HIGH,01070510,0,0,0,0,0,0,0,0,0,0,0,6,10,12,6,0,0,34
GLOUCESTER - GLOUCESTER HIGH,01070505,0,0,0,0,0,0,0,0,0,0,0,226,247,244,256,0,0,973
GLOUCESTER - MILTON L FULLER ELEM,01070025,51,75,86,103,104,111,128,142,0,0,0,0,0,0,0,0,0,800
GLOUCESTER - RALPH B OMALEY MIDDLE,01070305,12,0,0,0,0,0,0,0,325,297,300,0,0,0,0,0,0,934
GLOUCESTER - VETERANS MEMORIAL,01070045,8,0,30,45,27,24,37,35,0,0,0,0,0,0,0,0,0,206
GLOUCESTER - WEST PARISH,01070050,0,0,60,80,62,77,70,70,0,0,0,0,0,0,0,0,0,419
GOSNOLD - CUTTYHUNK ELEM,01090005,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
GRAFTON - GRAFTON INTERMEDIATE,01100200,0,0,0,0,0,0,164,183,0,0,0,0,0,0,0,0,0,347
GRAFTON - GRAFTON MEMORIAL SENIOR,01100505,0,0,0,0,0,0,0,0,0,0,0,121,100,99,93,0,0,413
GRAFTON - GRAFTON MIDDLE,01100305,0,0,0,0,0,0,0,0,167,162,170,0,0,0,0,0,0,499
GRAFTON - NORTH GRAFTON ELEMENTARY,01100025,2,0,87,101,72,62,0,0,0,0,0,0,0,0,0,0,0,324
GRAFTON - SOUTH GRAFTON ELEMENTARY,01100005,0,33,84,108,69,90,0,0,0,0,0,0,0,0,0,0,0,384
GRANBY - EAST MEADOW,01110004,0,0,0,0,0,0,76,94,83,0,0,0,0,0,0,0,0,253
GRANBY - GRANBY JR SR HIGH SCH,01110505,0,0,0,0,0,0,0,0,0,83,87,61,68,63,44,0,0,406
GRANBY - WEST ST,01110010,0,35,81,58,84,69,0,0,0,0,0,0,0,0,0,0,0,327
GRANVILLE - GRANVILLE VILLAGE,01120005,0,23,31,30,27,28,24,22,30,25,31,0,0,0,0,0,0,271
