SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
GRAFTON - GRAFTON MIDDLE,01100305,0,0,0,0,0,0,0,0,171,176,162,0,0,0,0,0,0,509
GRAFTON - NORTH GRAFTON ELEMENTARY,01100025,3,0,96,112,94,107,0,0,0,0,0,0,0,0,0,0,0,412
GRAFTON - SOUTH GRAFTON ELEMENTARY,01100005,0,12,99,102,85,104,0,0,0,0,0,0,0,0,0,0,0,402
GRANBY - EAST MEADOW,01110004,0,0,0,0,0,0,92,68,92,0,0,0,0,0,0,0,0,252
GRANBY - GRANBY JR SR HIGH SCH,01110505,0,0,0,0,0,0,0,0,0,107,87,85,88,55,60,0,0,482
GRANBY - WEST ST,01110010,0,30,64,97,91,65,0,0,0,0,0,0,0,0,0,0,0,347
GRANVILLE - GRANVILLE VILLAGE,01120005,0,14,29,18,30,32,27,26,25,22,29,0,0,0,0,0,0,252
GREATER FALL RIVER - DIMAN REG VOC TECH HIGH,08210605,0,0,0,0,0,0,0,0,0,0,0,326,309,267,250,49,0,"1,201"
GREATER LAWRENCE RVT - GR LAWRENCE REG VOC TECH,08230605,0,0,0,0,0,0,0,0,0,0,0,410,359,314,268,0,0,"1,351"
GREATER LOWELL VOC TEC - GR LOWELL REG VOC TECH,08280605,25,0,0,0,0,0,0,0,0,0,0,637,467,434,393,128,0,"2,084"
GREATER NEW BEDFORD - GR NEW BEDFORD VOC TECH,08250605,0,0,0,0,0,0,0,0,0,0,0,516,491,400,352,0,0,"1,759"
GREENFIELD - CONWAY STREET SCHOOL,01140003,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
GREENFIELD - FEDERAL,01140010,0,0,48,57,58,63,61,66,0,0,0,0,0,0,0,0,0,353
GREENFIELD - FOUR CORNERS,01140025,0,12,55,41,54,41,48,43,0,0,0,0,0,0,0,0,0,294
GREENFIELD - GREEN RIVER,01140030,0,0,15,15,22,35,30,13,0,0,0,0,0,0,0,0,0,130
GREENFIELD - GREENFIELD HIGH,01140505,0,24,0,0,0,0,0,0,0,0,0,167,153,154,125,0,0,623
GREENFIELD - GREENFIELD MIDDLE,01140305,0,0,0,0,0,0,0,0,192,222,201,0,0,0,0,0,0,615
GREENFIELD - NEWTON SCHOOL,01140035,0,0,45,56,39,51,40,40,0,0,0,0,0,0,0,0,0,271
GREENFIELD - NORTH PARISH,01140040,3,11,24,22,22,16,21,26,0,0,0,0,0,0,0,0,0,145
GROTON-DUNSTABLE - FLORENCE ROCHE SCHOOL,06730010,0,0,0,164,172,117,68,0,0,0,0,0,0,0,0,0,0,521
GROTON-DUNSTABLE - GROTON DUNSTABLE REGIONAL,06730505,0,0,0,0,0,0,0,0,0,0,0,123,106,129,94,0,0,452
GROTON-DUNSTABLE - GROTON-DUNSTABLE ECC,06730001,0,32,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
GROTON-DUNSTABLE - GROTON/DUN REG'L MIDDLE,06730305,0,0,0,0,0,0,0,0,231,178,170,0,0,0,0,0,0,579
GROTON-DUNSTABLE - PRESCOTT ELEM,06730040,0,0,0,0,0,48,96,92,0,0,0,0,0,0,0,0,0,236
GROTON-DUNSTABLE - SWALLOW/UNION SCHOOL,06730005,1,6,51,36,50,50,56,87,0,0,0,0,0,0,0,0,0,337
HADLEY - HADLEY ELEM,01170015,1,54,50,49,47,47,42,49,54,0,0,0,0,0,0,0,0,393
HADLEY - HOPKINS ACADEMY,01170505,0,0,0,0,0,0,0,0,0,54,51,56,40,36,33,0,0,270
HALIFAX - HALIFAX ELEMENTARY,01180005,0,0,100,105,106,81,134,110,92,0,0,0,0,0,0,0,0,728
HAMILTON-WENHAM - BESSIE BUKER MIDDLE,06750305,0,0,0,0,0,0,0,0,148,148,151,0,0,0,0,0,0,447
HAMILTON-WENHAM - CUTLER SCHOOL,06750010,0,0,77,67,65,77,88,81,0,0,0,0,0,0,0,0,0,455
HAMILTON-WENHAM - HAMILTON-WENHAM REG HIGH,06750505,0,0,0,0,0,0,0,0,0,0,0,190,161,173,167,0,0,691
HAMILTON-WENHAM - WINTHROP SCHOOL,06750015,0,0,73,87,83,88,90,94,0,0,0,0,0,0,0,0,0,515
HAMPDEN-WILBRAHAM - GREEN MEADOWS ELEM,06800005,0,25,43,92,71,73,0,0,0,0,0,0,0,0,0,0,0,304
HAMPDEN-WILBRAHAM - MEMORIAL TRANSITIONAL,06800015,0,31,129,110,108,74,0,0,0,0,0,0,0,0,0,0,0,452
HAMPDEN-WILBRAHAM - MILE TREE SCHOOL,06800020,0,0,0,69,80,71,0,0,0,0,0,0,0,0,0,0,0,220
HAMPDEN-WILBRAHAM - MINNECHAUG REG HIGH,06800505,0,0,0,0,0,0,0,0,0,0,0,320,267,232,235,0,0,"1,054"
HAMPDEN-WILBRAHAM - SOULE ROAD,06800030,0,0,0,0,0,71,204,206,0,0,0,0,0,0,0,0,0,481
HAMPDEN-WILBRAHAM - THORNTON BURGESS MIDDLE,06800305,0,0,0,0,0,0,83,83,70,81,87,0,0,0,0,0,0,404
HAMPDEN-WILBRAHAM - WILBRAHAM MIDDLE,06800310,0,0,0,0,0,0,0,0,206,214,205,0,0,0,0,0,0,625
HAMPSHIRE - HAMPSHIRE REG HIGH,06830505,0,0,0,0,0,0,0,0,0,169,167,171,135,110,110,0,0,862
HANCOCK - HANCOCK ELEMENTARY,01210005,0,0,4,6,9,8,10,4,5,0,0,0,0,0,0,0,0,46
HANOVER - CEDAR ELEMENTARY,01220004,0,0,0,116,92,112,110,90,0,0,0,0,0,0,0,0,0,520
HANOVER - CENTER ELEMENTARY,01220005,0,0,0,85,96,111,0,0,0,0,0,0,0,0,0,0,0,292
HANOVER - HANOVER HIGH,01220505,0,0,0,0,0,0,0,0,0,0,0,177,137,142,145,0,0,601
HANOVER - HANOVER MIDDLE,01220305,13,0,0,0,0,0,0,0,209,202,188,0,0,0,0,0,0,612
HANOVER - SALMOND,01220001,0,55,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
HANOVER - SYLVESTER,01220015,0,0,0,0,0,0,109,113,0,0,0,0,0,0,0,0,0,222
HARVARD - BROMFIELD,01250505,0,0,0,0,0,0,0,0,0,92,86,95,74,93,87,0,0,527
HARVARD - HARVARD ELEMENTARY,01250005,0,0,68,86,93,96,82,103,104,0,0,0,0,0,0,0,0,632
HARWICH - HARWICH ELEMENTARY,01260005,0,22,116,124,136,112,130,0,0,0,0,0,0,0,0,0,0,640
HARWICH - HARWICH HIGH,01260505,0,0,0,0,0,0,0,0,0,0,0,109,112,98,92,0,0,411
HARWICH - HARWICH MIDDLE,01260305,0,0,0,0,0,0,0,120,125,117,103,0,0,0,0,0,0,465
HATFIELD - DOROTHY M BREOR ELEM,01270005,0,45,41,40,43,28,31,36,37,0,0,0,0,0,0,0,0,301
HATFIELD - SMITH ACADEMY,01270505,0,0,0,0,0,0,0,0,0,36,38,29,35,43,29,0,0,210
HAVERHILL - BARTLETT,01280005,0,0,36,58,55,48,0,0,0,0,0,0,0,0,0,0,0,197
HAVERHILL - BURNHAM ELEMENTARY,01280010,0,0,36,50,55,44,0,0,0,0,0,0,0,0,0,0,0,185
HAVERHILL - CALEB DUSTIN HUNKING,01280035,0,0,0,0,0,0,0,41,173,162,152,0,0,0,0,0,0,528
HAVERHILL - COGSWELL,01280015,0,0,64,51,43,40,0,0,0,0,0,0,0,0,0,0,0,198
HAVERHILL - CONSENTINO,01280100,28,0,0,0,0,0,0,0,257,268,236,0,0,0,0,0,0,789
HAVERHILL - CROWELL,01280020,0,0,57,85,77,20,0,0,0,0,0,0,0,0,0,0,0,239
HAVERHILL - DR PAUL NETTLE,01280050,0,0,0,0,0,0,0,0,144,128,118,0,0,0,0,0,0,390
HAVERHILL - EARLY CHILDHOOD CTR,01280003,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
HAVERHILL - FOX,01280025,0,0,37,48,42,45,0,0,0,0,0,0,0,0,0,0,0,172
HAVERHILL - GOLDEN HILL,01280026,0,0,0,0,0,52,307,335,0,0,0,0,0,0,0,0,0,694
HAVERHILL - GREENLEAF,01280027,5,0,80,104,89,93,0,0,0,0,0,0,0,0,0,0,0,371
HAVERHILL - HAVERHILL HIGH,01280505,0,0,0,0,0,0,0,0,0,0,0,479,409,369,312,0,0,"1,569"
HAVERHILL - JOHN G WHITTIER,01280085,0,0,0,0,0,0,0,0,174,174,163,0,0,0,0,0,0,511
HAVERHILL - KNIPE,01280040,0,0,0,18,20,19,17,0,0,0,0,0,0,0,0,0,0,74
HAVERHILL - MOODY,01280045,0,0,0,0,0,0,129,138,0,0,0,0,0,0,0,0,0,267
HAVERHILL - R L WOOD,01280095,0,0,0,22,27,23,26,0,0,0,0,0,0,0,0,0,0,98
HAVERHILL - SILVER HILL,01280067,0,0,0,0,0,120,247,283,0,0,0,0,0,0,0,0,0,650
HAVERHILL - SMILEY ELEMENTARY,01280070,0,0,18,24,22,31,0,0,0,0,0,0,0,0,0,0,0,95
HAVERHILL - ST JAMES,01280062,11,0,81,91,65,67,0,0,0,0,0,0,0,0,0,0,0,315
HAVERHILL - TILTON,01280075,14,0,193,233,206,117,0,0,0,0,0,0,0,0,0,0,0,763
HAVERHILL - WALNUT SQUARE,01280080,0,0,48,69,73,80,0,0,0,0,0,0,0,0,0,0,0,270
HAWLEMONT - HAWLEMONT REG,06850005,0,22,24,12,17,29,26,26,35,0,0,0,0,0,0,0,0,191
HILLTOWN CHARTER SCHOOL - HILLTOWN COOPERATIVE CS,04500105,0,0,11,18,12,12,7,7,5,0,0,0,0,0,0,0,0,72
HINGHAM - HINGHAM HIGH,01310505,0,0,0,0,0,0,0,0,0,0,0,204,215,205,198,0,0,822
HINGHAM - HINGHAM JUNIOR HIGH,01310410,0,0,0,0,0,0,0,0,268,263,248,0,0,0,0,0,0,779
HINGHAM - PLYMOUTH RIVER,01310019,0,0,90,126,107,122,141,101,0,0,0,0,0,0,0,0,0,687
HINGHAM - SOUTH ELEM,01310020,0,41,52,64,61,75,64,56,0,0,0,0,0,0,0,0,0,413
HINGHAM - WM L FOSTER ELEM,01310010,0,0,101,89,146,110,112,99,0,0,0,0,0,0,0,0,0,657
HOLBROOK - HOLBROOK JR SR HIGH,01330505,24,0,0,0,0,0,0,0,0,114,115,93,55,59,60,0,0,520
HOLBROOK - JOHN F KENNEDY,01330018,12,0,116,138,127,127,0,0,0,0,0,0,0,0,0,0,0,520
HOLBROOK - SOUTH,01330025,0,0,0,0,0,0,119,140,125,0,0,0,0,0,0,0,0,384
HOLLAND - HOLLAND ELEMENTARY,01350005,0,42,37,46,49,38,30,54,38,0,0,0,0,0,0,0,0,334
HOLLISTON - ANDREWS,01360005,0,60,231,25,0,0,0,0,0,0,0,0,0,0,0,0,0,316
HOLLISTON - HOLLISTON HIGH,01360505,0,0,0,0,0,0,0,0,0,0,222,236,202,219,194,0,0,"1,073"
HOLLISTON - HOLLISTON MIDDLE,01360020,0,0,0,0,0,0,248,263,258,238,0,0,0,0,0,0,0,"1,007"
HOLLISTON - MILLER,01360025,0,0,0,245,222,222,0,0,0,0,0,0,0,0,0,0,0,689
HOLLISTON - WILDER,01360030,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50
HOLYOKE - ANNE MCHUGH PRIMARY,01370007,0,22,97,119,80,0,0,0,0,0,0,0,0,0,0,0,0,318
HOLYOKE - DR WM R PECK,01370310,15,0,0,0,0,0,0,0,309,320,284,0,0,0,0,0,0,928
HOLYOKE - E N WHITE,01370045,0,27,75,73,66,114,84,106,0,0,0,0,0,0,0,0,0,545
HOLYOKE - HOLYOKE HIGH,01370505,8,0,0,0,0,0,0,0,0,0,0,431,362,287,252,0,0,"1,340"
HOLYOKE - HOLYOKE INTENSIVE PROG,01370520,0,0,0,0,0,0,0,0,6,9,6,0,0,0,0,0,0,21
HOLYOKE - JOHN J LYNCH MIDDLE,01370315,0,0,0,0,0,0,0,0,159,153,127,0,0,0,0,0,0,439
HOLYOKE - KELLY,01370040,18,59,99,96,90,112,87,68,0,0,0,0,0,0,0,0,0,629
HOLYOKE - LAWRENCE ELEM,01370010,0,0,71,66,69,91,88,90,0,0,0,0,0,0,0,0,0,475
HOLYOKE - LT CLAYRE SULLIVAN,01370055,30,0,71,113,102,95,85,83,0,0,0,0,0,0,0,0,0,579
HOLYOKE - LT ELMER J MCMAHON,01370015,0,0,74,70,68,74,66,67,0,0,0,0,0,0,0,0,0,419
HOLYOKE - MAGNET MIDDLE FOR ARTS,01370305,0,0,0,0,0,0,0,0,108,103,105,0,0,0,0,0,0,316
HOLYOKE - MAURICE A DONAHUE,01370060,34,4,99,97,94,94,91,102,0,0,0,0,0,0,0,0,0,615
HOLYOKE - MORGAN,01370025,0,43,68,62,58,66,62,67,0,0,0,0,0,0,0,0,0,426
HOLYOKE - WM J DEAN VOC TECH HIGH,01370605,43,0,0,0,0,0,0,0,0,0,0,214,199,152,132,30,0,770
HOPEDALE - HOPEDALE JR SR HIGH,01380505,0,0,0,0,0,0,0,0,0,73,65,86,90,62,46,0,0,422
HOPEDALE - MEMORIAL,01380010,0,82,87,83,86,104,77,107,91,0,0,0,0,0,0,0,0,717
HOPKINTON - CENTER,01390005,0,0,233,213,239,0,0,0,0,0,0,0,0,0,0,0,0,685
HOPKINTON - ELMWOOD,01390010,0,27,0,0,0,215,215,197,0,0,0,0,0,0,0,0,0,654
HOPKINTON - HOPKINTON HIGH,01390505,0,0,0,0,0,0,0,0,0,0,0,135,118,105,97,0,0,455
HOPKINTON - HOPKINTON MIDDLE SCHOOL,01390305,0,0,0,0,0,0,0,0,189,184,162,0,0,0,0,0,0,535
HUDSON - C A FARLEY,01410030,0,0,0,75,64,64,67,44,0,0,0,0,0,0,0,0,0,314
HUDSON - C R HUBERT,01410011,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
HUDSON - FOREST AVENUE ELEMENTARY,01410015,0,0,0,108,111,114,102,84,0,0,0,0,0,0,0,0,0,519
HUDSON - HUDSON HIGH,01410505,0,40,0,0,0,0,0,0,0,0,192,147,159,136,125,0,0,799
HUDSON - JOHN F KENNEDY,01410410,0,0,0,0,0,0,0,0,230,237,0,0,0,0,0,0,0,467
HUDSON - MULREADY ELEMENTARY,01410007,0,70,0,54,63,55,58,42,0,0,0,0,0,0,0,0,0,342
HULL - HULL JR/SR HIGH,01420505,0,27,0,0,0,0,0,0,0,0,0,119,96,91,86,0,0,419
HULL - LILLIAN M JACOBS,01420015,0,0,119,118,133,120,114,0,0,0,0,0,0,0,0,0,0,604
HULL - MEMORIAL MIDDLE,01420010,0,0,0,0,0,0,0,126,123,140,101,0,0,0,0,0,0,490
IPSWICH - IPSWICH HIGH,01440505,0,0,0,0,0,0,0,0,0,0,0,116,112,110,96,0,0,434
IPSWICH - PAUL F DOYON MEMORIAL,01440007,0,28,82,86,85,80,81,87,0,0,0,0,0,0,0,0,0,529
IPSWICH - R C WHIPPLE MIDDLE,01440305,0,0,0,0,0,0,0,0,153,153,143,0,0,0,0,0,0,449
IPSWICH - WINTHROP,01440015,0,17,75,81,77,92,84,86,0,0,0,0,0,0,0,0,0,512
KING PHILIP - KING PHILIP REG HIGH,06900505,0,0,0,0,0,0,0,0,0,0,0,238,200,216,185,0,0,839
KING PHILIP - KING PHILIP REG SCH NORTH,06900510,0,0,0,0,0,0,0,0,0,358,344,0,0,0,0,0,0,702
KINGSTON - KINGSTON ELEMENTARY,01450005,0,0,170,143,179,163,153,167,145,0,0,0,0,0,0,0,0,"1,120"
LAKEVILLE - ASSAWOMPSET,01460005,0,12,142,148,134,125,145,0,0,0,0,0,0,0,0,0,0,706
LANESBOROUGH - LANESBOROUGH ELEMENTARY,01480005,0,23,39,35,41,49,42,55,41,0,0,0,0,0,0,0,0,325
LAWRENCE - ALEXANDER B BRUCE,01490015,0,0,87,94,91,91,91,91,134,129,131,0,0,0,0,0,0,939
LAWRENCE - ARLINGTON,01490007,0,0,96,107,102,101,101,116,171,176,191,0,0,0,0,0,0,"1,161"
LAWRENCE - CHARLES S STORROW,01490070,0,0,68,99,90,0,0,0,0,0,0,0,0,0,0,0,0,257
LAWRENCE - EMILY G WETHERBEE,01490080,0,0,43,73,65,56,45,0,0,0,0,0,0,0,0,0,0,282
LAWRENCE - FRANCIS M LEAHY,01490040,0,0,91,124,127,114,89,81,0,0,0,0,0,0,0,0,0,626
LAWRENCE - GENERAL DONOVAN,01490005,0,0,57,97,73,0,0,0,0,0,0,0,0,0,0,0,0,227
LAWRENCE - HAVERHILL ST SCHOOL,01490019,6,0,0,0,0,70,68,71,74,64,41,0,0,0,0,0,0,394
LAWRENCE - HENRY K OLIVER,01490050,0,0,65,98,97,97,74,76,160,136,128,0,0,0,0,0,0,931
LAWRENCE - JAMES F HENNESSEY,01490020,0,0,100,135,124,102,50,53,0,0,0,0,0,0,0,0,0,564
LAWRENCE - JAMES F LEONARD,01490045,0,0,0,0,0,50,70,77,130,125,126,0,0,0,0,0,0,578
LAWRENCE - JOHN K TARBOX,01490075,0,0,48,66,70,67,59,61,0,0,0,0,0,0,0,0,0,371
LAWRENCE - JOHN R ROLLINS,01490055,0,0,49,65,72,72,51,57,0,0,0,0,0,0,0,0,0,366
LAWRENCE - LAWLOR ECC,01490002,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
LAWRENCE - LAWRENCE COMP ECC,01490003,0,228,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
LAWRENCE - LAWRENCE HIGH,01490505,0,0,0,0,0,0,0,0,0,2,5,771,424,405,300,0,0,"1,907"
LAWRENCE - NORTH CENTRAL ELEM,01490047,0,0,24,25,27,25,23,23,27,24,0,0,0,0,0,0,0,198
LAWRENCE - ROBERT FROST,01490018,8,0,81,130,125,129,125,152,157,161,151,0,0,0,0,0,0,"1,219"
LAWRENCE - SOUTH LAWRENCE EAST SCH,01490065,5,0,123,163,163,162,153,172,160,160,146,0,0,0,0,0,0,"1,407"
LAWRENCE FAMILY DEV CHART - LAWRENCE FAMILY DEV CS,04540205,0,0,62,60,59,41,39,40,0,0,0,0,0,0,0,0,0,301
LEE - LEE ELEMENTARY,01500025,6,30,55,51,62,53,59,48,65,85,66,0,0,0,0,0,0,580
LEE - LEE HIGH,01500505,0,0,0,0,0,0,0,0,0,0,0,91,82,82,74,0,0,329
LEICESTER - LEICESTER HIGH,01510505,0,0,0,0,0,0,0,0,0,0,0,110,115,118,121,0,0,464
LEICESTER - LEICESTER MEMORIAL ELEM,01510005,0,0,0,0,0,157,123,156,0,0,0,0,0,0,0,0,0,436
LEICESTER - LEICESTER MIDDLE,01510015,0,0,0,0,0,0,0,0,168,137,157,0,0,0,0,0,0,462
LEICESTER - LEICESTER PRIMARY SCHOOL,01510010,0,80,139,137,162,0,0,0,0,0,0,0,0,0,0,0,0,518
LENOX - LENOX MEMORIAL HIGH,01520505,7,0,0,0,0,0,0,0,59,63,60,64,61,61,55,0,0,430
LENOX - MORRIS,01520015,0,23,55,49,63,61,67,57,0,0,0,0,0,0,0,0,0,375
LEOMINSTER - BENNETT,01530003,0,82,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
LEOMINSTER - FALL BROOK,01530007,0,0,0,89,115,89,96,99,78,102,73,0,0,0,0,0,0,741
LEOMINSTER - JOHNNY APPLESEED,01530025,0,0,0,114,107,101,125,104,103,110,91,0,0,0,0,0,0,855
LEOMINSTER - LEOMINSTER CTR TECH EDUC,01530605,17,0,0,0,0,0,0,0,0,0,0,129,122,81,76,0,0,425
LEOMINSTER - LEOMINSTER SENIOR HIGH,01530505,3,0,0,0,0,0,0,0,0,0,0,306,275,293,241,0,0,"1,118"
LEOMINSTER - NORTHWEST,01530030,0,0,0,126,103,105,107,103,105,107,105,0,0,0,0,0,0,861
LEOMINSTER - PRIEST STREET,01530040,0,18,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
LEOMINSTER - SAMOSET SCHOOL,01530045,0,0,0,128,110,140,107,103,81,99,82,0,0,0,0,0,0,850
LEOMINSTER - SOUTHEAST ELEMENTARY,01530050,8,0,0,83,70,73,83,84,81,98,75,0,0,0,0,0,0,655
LEVERETT - LEVERETT ELEMENTARY,01540005,0,17,15,25,34,25,27,24,31,0,0,0,0,0,0,0,0,198
LEXINGTON - BOWMAN,01550008,0,0,80,89,113,87,93,77,0,0,0,0,0,0,0,0,0,539
LEXINGTON - BRIDGE,01550006,0,0,68,78,88,86,87,89,0,0,0,0,0,0,0,0,0,496
LEXINGTON - FISKE,01550015,0,0,55,73,72,72,58,64,0,0,0,0,0,0,0,0,0,394
LEXINGTON - HARRINGTON,01550030,0,0,52,58,83,65,64,73,0,0,0,0,0,0,0,0,0,395
LEXINGTON - JONAS CLARKE MIDDLE,01550305,0,0,0,0,0,0,0,0,233,204,256,0,0,0,0,0,0,693
LEXINGTON - JOSEPH ESTABROOK,01550010,0,0,65,85,79,85,98,71,0,0,0,0,0,0,0,0,0,483
LEXINGTON - LEXINGTON HIGH,01550505,0,0,0,0,0,0,0,0,0,0,0,396,385,374,319,0,0,"1,474"
LEXINGTON - MARIA HASTINGS,01550035,0,0,61,71,86,67,67,65,0,0,0,0,0,0,0,0,0,417
LEXINGTON - WM DIAMOND MIDDLE,01550310,0,0,0,0,0,0,0,0,237,252,190,0,0,0,0,0,0,679
LINCOLN - BROOKS,01570310,0,0,0,0,0,0,0,75,70,56,55,0,0,0,0,0,0,256
LINCOLN - HANSCOM MIDDLE,01570305,0,0,0,0,0,0,61,50,63,47,50,0,0,0,0,0,0,271
LINCOLN - HANSCOM PRIMARY,01570006,0,0,73,81,65,74,0,0,0,0,0,0,0,0,0,0,0,293
LINCOLN - SMITH SCHOOL,01570010,0,0,72,76,84,78,67,0,0,0,0,0,0,0,0,0,0,377
LINCOLN-SUDBURY - LINCOLN-SUDBURY REG HIGH,06950505,0,0,0,0,0,0,0,0,0,0,0,289,265,280,230,0,0,"1,064"
LITTLETON - LITTLETON JR SR HIGH,01580505,0,0,0,0,0,0,0,0,0,92,92,80,68,71,58,0,0,461
LITTLETON - RUSSELL ST ELEMENTARY,01580015,0,0,0,0,0,121,129,97,85,0,0,0,0,0,0,0,0,432
LITTLETON - SHAKER LANE ELEMENTARY,01580005,31,39,118,124,123,0,0,0,0,0,0,0,0,0,0,0,0,435
LONGMEADOW - BLUEBERRY HILL,01590005,0,0,54,60,71,60,60,0,0,0,0,0,0,0,0,0,0,305
LONGMEADOW - CENTER,01590010,0,25,94,113,106,89,99,0,0,0,0,0,0,0,0,0,0,526
LONGMEADOW - GLENBROOK MIDDLE,01590017,0,0,0,0,0,0,0,119,130,128,131,0,0,0,0,0,0,508
LONGMEADOW - LONGMEADOW HIGH,01590505,0,0,0,0,0,0,0,0,0,0,0,227,256,240,235,0,0,958
LONGMEADOW - WILLIAMS MIDDLE,01590305,0,0,0,0,0,0,0,114,96,110,138,0,0,0,0,0,0,458
LONGMEADOW - WOLF SWAMP ROAD,01590025,0,0,60,61,59,55,68,0,0,0,0,0,0,0,0,0,0,303
LOWELL - ABRAHAM LINCOLN,01600020,0,35,127,108,113,103,108,0,0,0,0,0,0,0,0,0,0,594
LOWELL - B.F.BUTLER MIDDLE SCH,01600310,0,0,0,0,0,0,0,142,142,142,141,0,0,0,0,0,0,567
LOWELL - BARTLETT MIDDLE SCH,01600305,0,0,0,0,0,0,0,163,157,165,156,0,0,0,0,0,0,641
LOWELL - CARDINAL O'CONNELL,01600001,0,0,40,47,50,24,23,0,0,0,0,0,0,0,0,0,0,184
LOWELL - CHARLES W MOREY,01600030,0,0,116,123,112,104,104,0,0,0,0,0,0,0,0,0,0,559
LOWELL - CHARLOTTE M MURKLAND ELEM,01600080,0,56,119,100,108,106,100,0,0,0,0,0,0,0,0,0,0,589
LOWELL - DEMONSTRATION SCHOOL,01600004,0,18,14,11,10,7,7,0,0,0,0,0,0,0,0,0,0,67
LOWELL - DR AN WANG SCHOOL,01600345,0,0,0,0,0,0,0,172,162,157,150,0,0,0,0,0,0,641
LOWELL - DR GERTRUDE BAILEY,01600002,4,27,95,95,104,104,92,0,0,0,0,0,0,0,0,0,0,521
LOWELL - E N ROGERS,01600335,0,0,0,0,0,0,0,184,192,171,193,0,0,0,0,0,0,740
LOWELL - GREENHALGE,01600015,0,53,99,111,121,95,85,0,0,0,0,0,0,0,0,0,0,564
LOWELL - HENRY L ROBINSON MIDDLE,01600330,0,0,0,0,0,0,0,191,190,214,173,0,0,0,0,0,0,768
LOWELL - HUGH J MOLLOY,01600025,0,0,67,65,70,49,53,0,0,0,0,0,0,0,0,0,0,304
LOWELL - JAMES S DALEY MIDDLE SCH,01600315,0,0,0,0,0,0,0,267,229,227,223,0,0,0,0,0,0,946
LOWELL - JAMES SULLIVAN MIDDLE SCH,01600340,0,0,0,0,0,0,0,157,154,145,145,0,0,0,0,0,0,601
LOWELL - JOHN J SHAUGHNESSY,01600050,11,30,104,103,108,99,111,0,0,0,0,0,0,0,0,0,0,566
LOWELL - JOSEPH G PYNE,01600018,0,0,41,41,50,41,45,0,0,0,0,0,0,0,0,0,0,218
LOWELL - JOSEPH MCAVINNUE,01600010,0,56,92,118,113,95,90,0,0,0,0,0,0,0,0,0,0,564
LOWELL - LAURA LEE ALTERNATIVE,01600019,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
LOWELL - LEBLANC SCHOOL,01600035,0,0,26,38,30,58,28,0,0,0,0,0,0,0,0,0,0,180
LOWELL - LOWELL HIGH,01600505,41,10,0,0,0,0,0,0,0,0,0,"1,025",870,655,587,0,0,"3,188"
LOWELL - MCDONOUGH ARTS MAGNET SCH,01600060,0,0,25,25,26,28,28,60,56,58,57,0,0,0,0,0,0,363
LOWELL - MCDONOUGH CITY MAGNET SCH,01600070,0,0,27,27,27,28,29,62,61,64,62,0,0,0,0,0,0,387
LOWELL - MOODY ELEM,01600027,0,0,49,49,72,45,43,0,0,0,0,0,0,0,0,0,0,258
LOWELL - PAWTUCKETVILLE MEMORIAL,01600036,0,0,68,66,76,74,79,0,0,0,0,0,0,0,0,0,0,363
LOWELL - PETER W REILLY,01600040,4,0,127,138,131,128,99,0,0,0,0,0,0,0,0,0,0,627
LOWELL - S CHRISTA MACAULIFFE ELEM,01600075,5,56,108,101,105,101,101,0,0,0,0,0,0,0,0,0,0,577
LOWELL - VARNUM ARTS,01600054,0,0,61,50,53,94,59,0,0,0,0,0,0,0,0,0,0,317
LOWELL - WASHINGTON,01600055,0,0,72,71,76,71,72,0,0,0,0,0,0,0,0,0,0,362
LOWELL MIDDLESEX ACAD CH - LOWELL MIDDLESEX ACAD CS,04580505,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
LUDLOW - CHAPIN ELEMENTARY,01610005,0,0,45,59,70,55,63,71,0,0,0,0,0,0,0,0,0,363
LUDLOW - EAST STREET,01610015,0,0,66,92,102,86,104,71,0,0,0,0,0,0,0,0,0,521
LUDLOW - LUDLOW SENIOR HIGH,01610505,0,0,0,0,0,0,0,0,0,0,0,219,250,226,204,0,0,899
LUDLOW - PAUL R BAIRD MIDDLE,01610305,0,0,0,0,0,0,0,0,237,236,240,0,0,0,0,0,0,713
LUDLOW - VETERANS PARK ELEM,01610023,0,0,45,78,77,74,86,89,0,0,0,0,0,0,0,0,0,449
LUNENBURG - LUNENBURG HIGH,01620505,0,0,0,0,0,0,0,0,0,0,0,141,132,124,90,0,0,487
LUNENBURG - THOMAS C PASSIOS ELEM,01620015,0,73,118,128,147,148,132,0,0,0,0,0,0,0,0,0,0,746
LUNENBURG - TURKEY HILL MIDDLE,01620020,0,0,0,0,0,0,0,162,131,149,154,0,0,0,0,0,0,596
