SCHOOL,ORG CODE,UG,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,13,14,TOTAL
Boston - Josiah Quincy,00350286,0,28,117,122,126,133,153,171,0,0,0,0,0,0,0,0,0,850
Boston - Joyce Kilmer,00350190,0,0,45,47,43,65,41,46,1,0,0,0,0,0,0,0,0,288
Boston - Lewis Middle School,00350455,0,0,0,0,0,0,0,0,136,99,76,0,0,0,0,0,0,311
Boston - Lucy Stone,00350211,0,0,23,23,25,51,51,31,0,0,0,0,0,0,0,0,0,204
Boston - Lyndon,00350262,0,1,64,59,56,74,73,60,54,31,34,0,0,0,0,0,0,506
Boston - Madison Park High,00350537,0,0,0,0,0,0,0,0,0,0,0,524,466,364,318,0,0,"1,672"
Boston - Manassah E Bradley,00350215,0,25,28,41,44,45,59,51,1,0,0,0,0,0,0,0,0,294
Boston - Margaret Fuller,00350217,0,1,24,22,48,45,43,39,0,0,0,0,0,0,0,0,0,222
Boston - Martin Luther King Jr Mid,00350410,0,0,0,0,0,0,0,0,226,170,148,0,0,1,0,0,0,545
Boston - Mary E Curley Middle,00350420,0,0,0,0,0,0,0,0,346,239,206,0,0,0,0,0,0,791
Boston - Mary Lyon,00350004,0,0,10,11,15,15,15,14,15,14,14,0,0,0,0,0,0,123
Boston - Mather,00350227,0,3,87,92,91,87,104,93,0,0,0,0,0,0,0,0,0,557
Boston - Mattahunt,00350226,0,45,69,105,107,155,151,160,2,0,0,0,0,0,0,0,0,794
Boston - Mattapan ECC,00350008,0,65,70,62,0,0,0,0,0,0,0,0,0,0,0,0,0,197
