"name","org.code","year","students","grade","maxgrade","address","latitude","longitude","zip","boston","charter","charter.alt","boston2","mingrade"
"BOSTON                         - JOHN W MCCORMACK",350179,"2001","215",7,8,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - LEWIS MIDDLE SCHOOL",350455,"2001","106",7,8,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - LYNDON",350262,"2001","37",7,7,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MARTIN LUTHER KING JR MID",350410,"2001","152",7,8,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - MARY E CURLEY MIDDLE",350420,"2001","222",7,8,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - MARY LYON",350004,"2001","11",7,8,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MAURICE J TOBIN",350229,"2001","28",7,8,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - MISSION SCHOOL",350382,"2001","14",7,8,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - O'BRYANT SCH MATH/SCIENCE",350575,"2001","135",7,12,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE,7
"BOSTON                         - PATRICK F GAVIN MIDDLE",350435,"2001","196",7,8,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - PHYLLIS WHEATLEY MIDDLE",350139,"2001","98",7,8,"20 Kearsarge Avenue, Roxbury, MA 02119",42.3269068,-71.0817247,2119,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - QUINCY UPPER SCHOOL",350565,"2001","73",7,7,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - RAFAEL HERNANDEZ",350691,"2001","25",7,8,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - ROBERT GOULD SHAW MIDDLE",350475,"2001","134",7,8,"20 Mt Vernon Street, West Roxbury, MA 02132",42.2828894,-71.1586118,2132,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - SARAH GREENWOOD",350308,"2001","35",7,8,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON                         - SOLOMON LEWENBERG MIDDLE",350450,"2001","187",7,8,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - THOMAS A EDISON JR HIGH",350425,"2001","161",7,8,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - UMANA/BARNES MIDDLE",350405,"2001","319",7,8,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - WASHINGTON IRVING MIDDLE",350445,"2001","267",7,8,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - WILLIAM H TAFT MIDDLE",350480,"2001","144",7,8,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - WILLIAM MCKINLEY",350363,"2001","56",7,12,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE,0
"BOSTON                         - WM B ROGERS MIDDLE",350470,"2001","206",7,8,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - WOODROW WILSON MIDDLE",350490,"2001","203",7,8,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE,6
"BOSTON                         - YOUNG ACHIEVERS",350380,"2001","22",7,7,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE,-1
"BOSTON RENAISSANCE C           - BOSTON RENAISSANCE CS",4810550,"2001","73",7,8,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,TRUE,TRUE,0
"NEIGHBORHOOD HOUSE C           - Neighborhood House CS               ",4440205,"2001","18",7,8,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,FALSE,FALSE,FALSE,0
"ROXBURY PREP CHARTER           - Roxbury Preparatory CS              ",4840505,"2001","61",7,7,"120 Fisher Avenue, Roxbury, MA 02120",42.3276111,-71.1051302,2120,TRUE,TRUE,FALSE,FALSE,6
"S.BOSTON HARBOR ACAD           - S.Boston Harbor Acad CS             ",4490305,"2001","43",7,9,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,FALSE,FALSE,FALSE,5
"Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School",4120530,"2002","83",7,11,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE,6
"Boston - Boston Latin",350560,"2002","408",7,12,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE,7
"Boston - Boston Latin Academy",350545,"2002","277",7,12,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE,7
"Boston - Clarence R Edwards Middle",350430,"2002","173",7,8,"28 Walker Street, Charlestown, MA 02129",42.37909421,-71.06695175,2129,TRUE,FALSE,FALSE,TRUE,6
"Boston - Dearborn",350074,"2002","157",7,8,"60 Washington St, Dorchester, MA 02121",42.3071524,-71.081162,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - Donald Mckay",350080,"2002","36",7,8,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Frank V Thompson Middle",350114,"2002","162",7,8,"100 Maxwell Street,Dorchester,MA,02124",42.281211,-71.0808629,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Franklin D Roosevelt",350116,"2002","1",7,7,"95 Needham Road, Hyde Park, MA 02136",42.24251747,-71.12335794,2136,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Grover Cleveland",350415,"2002","256",7,8,"11 Charles St, Boston, MA 02114",42.356567,-71.069346,2114,TRUE,FALSE,FALSE,TRUE,6
"Boston - Harbor School",350426,"2002","76",7,8,"18 Croftland Av  , Dorchester, MA 02124",42.28103533,-71.0695307,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Horace Mann",350750,"2002","9",7,12,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE,-1
"Boston - James Condon Elem",350146,"2002","1",7,7,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE,-1
"Boston - James J Chittick",350154,"2002","1",7,7,"154 Ruskindale Road, Mattapan, MA 02126",42.26719379,-71.10501565,2126,TRUE,FALSE,FALSE,TRUE,0
"Boston - James P Timilty Middle",350485,"2002","209",7,8,"205 Roxbury Street, Roxbury, MA 02119",42.3305905,-71.0912076,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - John W McCormack",350179,"2002","234",7,8,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE,6
"Boston - Joseph P Tynan",350181,"2002","1",7,7,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Lewis Middle School",350455,"2002","99",7,8,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - Lyndon",350262,"2002","31",7,8,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Martin Luther King Jr Mid",350410,"2002","170",7,11,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mary E Curley Middle",350420,"2002","239",7,8,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mary Lyon",350004,"2002","14",7,8,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE,0
"Boston - Maurice J Tobin",350229,"2002","28",7,8,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Mission Hill School",350382,"2002","17",7,8,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE,0
"Boston - O'Bryant Sch Math/Science",350575,"2002","160",7,12,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE,7
"Boston - Patrick F Gavin Middle",350435,"2002","209",7,9,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE,6
"Boston - Phyllis Wheatley Middle",350139,"2002","89",7,8,"20 Kearsarge Avenue, Roxbury, MA 02119",42.3269068,-71.0817247,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - Quincy Upper School",350565,"2002","62",7,8,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE,6
"Boston - Rafael Hernandez",350691,"2002","25",7,8,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Robert Gould Shaw Middle",350475,"2002","151",7,9,"20 Mt Vernon Street, West Roxbury, MA 02132",42.2828894,-71.1586118,2132,TRUE,FALSE,FALSE,TRUE,6
"Boston - Sarah Greenwood",350308,"2002","24",7,8,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Solomon Lewenberg Middle",350450,"2002","199",7,9,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE,6
"Boston - Thomas A Edison Jr High",350425,"2002","203",7,9,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE,6
"Boston - Umana/Barnes Middle",350405,"2002","321",7,9,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE,6
"Boston - Washington Irving Middle",350445,"2002","271",7,8,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE,6
"Boston - William Ellery Channing",350360,"2002","1",7,7,"35 Sunnyside Street, Hyde Park, MA 02136",42.251552,-71.133338,2136,TRUE,FALSE,FALSE,TRUE,0
"Boston - William H Taft Middle",350480,"2002","190",7,10,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE,6
"Boston - William McKinley",350363,"2002","40",7,12,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Wm B Rogers Middle",350470,"2002","209",7,10,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE,6
"Boston - Woodrow Wilson Middle",350490,"2002","197",7,9,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Young Achievers",350380,"2002","20",7,8,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE,-1
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2002","85",7,8,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE,0
"Frederick Douglass Charter - Frederick Douglass Charter School",4420050,"2002","65",7,7,"190 Cummins Highway,Roslindale,MA,02131",42.2819474,-71.1219476,2131,TRUE,TRUE,FALSE,FALSE,6
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2002","20",7,8,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE,-1
"Roxbury Preparatory Charter - Roxbury Preparatory Charter School",4840505,"2002","48",7,8,"120 Fisher Avenue, Roxbury, MA 02120",42.3276111,-71.1051302,2120,TRUE,TRUE,FALSE,FALSE,6
"So.Boston Harbor Academy Charter - So.Boston Harbor Academy Charter School",4490305,"2002","43",7,10,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,TRUE,FALSE,FALSE,5
"Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School",4120530,"2003","65",7,12,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE,6
"Boston - Boston Latin",350560,"2003","396",7,12,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE,7
"Boston - Boston Latin Academy",350545,"2003","312",7,12,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE,7
"Boston - Boston Middle School Academy",350413,"2003","8",7,8,"215 Dorchester Street, South Boston, MA 02127",42.33343497,-71.05013162,2127,TRUE,FALSE,FALSE,TRUE,6
"Boston - Clarence R Edwards Middle",350430,"2003","168",7,8,"28 Walker Street, Charlestown, MA 02129",42.37909421,-71.06695175,2129,TRUE,FALSE,FALSE,TRUE,6
"Boston - Dearborn",350074,"2003","149",7,8,"60 Washington St, Dorchester, MA 02121",42.3071524,-71.081162,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - Donald Mckay",350080,"2003","27",7,8,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE,0
"Boston - Frank V Thompson Middle",350114,"2003","154",7,8,"100 Maxwell Street,Dorchester,MA,02124",42.281211,-71.0808629,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Grover Cleveland",350415,"2003","259",7,8,"11 Charles St, Boston, MA 02114",42.356567,-71.069346,2114,TRUE,FALSE,FALSE,TRUE,6
"Boston - Harbor School",350426,"2003","93",7,8,"18 Croftland Av  , Dorchester, MA 02124",42.28103533,-71.0695307,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Horace Mann",350750,"2003","4",7,12,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE,-1
"Boston - James P Timilty Middle",350485,"2003","197",7,8,"205 Roxbury Street, Roxbury, MA 02119",42.3305905,-71.0912076,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - John W McCormack",350179,"2003","237",7,8,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE,6
"Boston - Lewis Middle School",350455,"2003","110",7,8,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - Lyndon",350262,"2003","28",7,8,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE,0
"Boston - Martin Luther King Jr Mid",350410,"2003","186",7,8,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mary E Curley Middle",350420,"2003","270",7,8,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mary Lyon",350004,"2003","14",7,8,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE,0
"Boston - Maurice J Tobin",350229,"2003","25",7,8,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE,0
"Boston - Mission Hill School",350382,"2003","15",7,8,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE,0
"Boston - O'Bryant Sch Math/Science",350575,"2003","183",7,12,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE,7
"Boston - Patrick F Gavin Middle",350435,"2003","193",7,8,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE,6
"Boston - Phyllis Wheatley Middle",350139,"2003","126",7,8,"20 Kearsarge Avenue, Roxbury, MA 02119",42.3269068,-71.0817247,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - Quincy Upper School",350565,"2003","85",7,9,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE,6
"Boston - Rafael Hernandez",350691,"2003","25",7,8,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Robert Gould Shaw Middle",350475,"2003","174",7,8,"20 Mt Vernon Street, West Roxbury, MA 02132",42.2828894,-71.1586118,2132,TRUE,FALSE,FALSE,TRUE,6
"Boston - Sarah Greenwood",350308,"2003","25",7,8,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Solomon Lewenberg Middle",350450,"2003","190",7,8,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE,6
"Boston - Thomas A Edison Jr High",350425,"2003","187",7,8,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE,6
"Boston - Umana/Barnes Middle",350405,"2003","300",7,8,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE,6
"Boston - Washington Irving Middle",350445,"2003","232",7,8,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE,6
"Boston - William H Taft Middle",350480,"2003","150",7,8,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE,7
"Boston - William McKinley",350363,"2003","49",7,12,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE,1
"Boston - Wm B Rogers Middle",350470,"2003","232",7,8,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE,6
"Boston - Woodrow Wilson Middle",350490,"2003","204",7,8,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Young Achievers",350380,"2003","17",7,8,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE,-1
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2003","103",7,8,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE,0
"Frederick Douglass Charter - Frederick Douglass Charter School",4420050,"2003","67",7,8,"190 Cummins Highway,Roslindale,MA,02131",42.2819474,-71.1219476,2131,TRUE,TRUE,FALSE,FALSE,6
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2003","20",7,8,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE,-1
"Roxbury Preparatory Charter - Roxbury Preparatory Charter School",4840505,"2003","58",7,8,"120 Fisher Avenue, Roxbury, MA 02120",42.3276111,-71.1051302,2120,TRUE,TRUE,FALSE,FALSE,6
"So.Boston Harbor Academy Charter - So.Boston Harbor Academy Charter School",4490305,"2003","44",7,11,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,TRUE,FALSE,FALSE,5
"Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School",4120530,"2004","69",7,12,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE,6
"Boston - Boston Latin",350560,"2004","387",7,12,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE,7
"Boston - Boston Latin Academy",350545,"2004","308",7,12,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE,7
"Boston - Boston Middle School Academy",350413,"2004","7",7,8,"215 Dorchester Street, South Boston, MA 02127",42.33343497,-71.05013162,2127,TRUE,FALSE,FALSE,TRUE,6
"Boston - Clarence R Edwards Middle",350430,"2004","168",7,8,"28 Walker Street, Charlestown, MA 02129",42.37909421,-71.06695175,2129,TRUE,FALSE,FALSE,TRUE,6
"Boston - Community Academy",350518,"2004","1",7,12,"25 Glen Road, Jamaica Plain, MA 02130",42.308921,-71.103675,2130,TRUE,FALSE,FALSE,TRUE,7
"Boston - Dearborn",350074,"2004","156",7,8,"60 Washington St, Dorchester, MA 02121",42.3071524,-71.081162,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - Donald Mckay",350080,"2004","44",7,8,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE,0
"Boston - Grover Cleveland",350415,"2004","207",7,8,"11 Charles St, Boston, MA 02114",42.356567,-71.069346,2114,TRUE,FALSE,FALSE,TRUE,6
"Boston - Harbor School",350426,"2004","91",7,8,"18 Croftland Av  , Dorchester, MA 02124",42.28103533,-71.0695307,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Horace Mann",350750,"2004","15",7,12,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE,-1
"Boston - James P Timilty Middle",350485,"2004","216",7,8,"205 Roxbury Street, Roxbury, MA 02119",42.3305905,-71.0912076,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - John W McCormack",350179,"2004","253",7,8,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE,6
"Boston - Lewis Middle School",350455,"2004","89",7,8,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE,6
"Boston - Lyndon",350262,"2004","46",7,8,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE,0
"Boston - Martin Luther King Jr Mid",350410,"2004","127",7,8,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mary E Curley Middle",350420,"2004","213",7,8,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mary Lyon",350004,"2004","14",7,8,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE,0
"Boston - Maurice J Tobin",350229,"2004","30",7,8,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE,0
"Boston - Mildred Avenue Middle School",350381,"2004","236",7,8,"5 Mildred Ave, Boston, MA 02126",42.2768433,-71.0905747,2126,TRUE,FALSE,FALSE,TRUE,6
"Boston - Mission Hill School",350382,"2004","14",7,8,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE,0
"Boston - New Boston Pilot Middle School",350383,"2004","197",7,8,"270 Columbia Road, Dorchester, MA 02121",42.3087164,-71.07471541,2121,TRUE,FALSE,FALSE,TRUE,6
"Boston - O'Bryant Sch Math/Science",350575,"2004","164",7,12,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE,7
"Boston - Orchard Gardens ",350257,"2004","73",7,8,"906 Albany Street, Roxbury, MA 02119",42.3305706,-71.0772767,2119,TRUE,FALSE,FALSE,TRUE,0
"Boston - Patrick F Gavin Middle",350435,"2004","234",7,8,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE,6
"Boston - Quincy Upper School",350565,"2004","77",7,10,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE,6
"Boston - Rafael Hernandez",350691,"2004","26",7,8,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Richard J Murphy",350240,"2004","71",7,7,"1 Worrell Street, Dorchester, MA 02122",42.29459189,-71.04997672,2122,TRUE,FALSE,FALSE,TRUE,0
"Boston - Sarah Greenwood",350308,"2004","25",7,8,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE,-1
"Boston - Solomon Lewenberg Middle",350450,"2004","180",7,8,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE,6
"Boston - Thomas A Edison Jr High",350425,"2004","249",7,8,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE,6
"Boston - Umana/Barnes Middle",350405,"2004","276",7,8,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE,6
"Boston - Washington Irving Middle",350445,"2004","289",7,8,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE,6
"Boston - William McKinley",350363,"2004","41",7,12,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE,1
"Boston - Wm B Rogers Middle",350470,"2004","206",7,8,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE,6
"Boston - Woodrow Wilson Middle",350490,"2004","209",7,8,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE,6
"Boston - Young Achievers",350380,"2004","19",7,8,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE,-1
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2004","93",7,8,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE,0
