"name","org.code","year","students","grade","maxgrade","address","latitude","longitude","zip","boston","charter","charter.alt","boston2"
"BOSTON                         - JAMES CONDON ELEM",350146,"2001","57",-1,,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - JOHN MARSHALL",350178,"2001","1",-1,,"35 Westville Street, Boston, MA 02124",42.2996393,-71.0708375,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - JOHN P HOLLAND",350167,"2001","1",-1,,"85 Olney Street, Dorchester, MA 02121",42.30607986,-71.07362366,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - JOHN WINTHROP",350180,"2001","21",-1,,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - JOSEPH LEE",350183,"2001","33",-1,,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - JOSEPH P TYNAN",350181,"2001","2",-1,,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - JOSIAH QUINCY",350286,"2001","10",-1,,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - MANASSAH E BRADLEY",350215,"2001","24",-1,,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - MATTAHUNT",350226,"2001","40",-1,,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - MATTAPAN ECC",350008,"2001","68",-1,,"108 Babson Street, Mattapan, MA 02126",42.27180116,-71.09209344,2126,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - MOZART",350237,"2001","24",-1,,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - O W HOLMES",350138,"2001","18",-1,,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - PATRICK O'HEARN",350266,"2001","36",-1,,"1669 Dorchester Avenue, Dorchester, MA 02122",42.29376376,-71.06213249,2122,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - PAULINE AGASSIZ SHAW",350270,"2001","8",-1,,"429 Norfolk St, Dorchester, MA 02124",42.282101,-71.086933,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - RAFAEL HERNANDEZ",350691,"2001","45",-1,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - RICHARD J MURPHY",350240,"2001","1",-1,,"1 Worrell Street, Dorchester, MA 02122",42.29459189,-71.04997672,2122,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - SAMUEL W MASON",350304,"2001","23",-1,,"150 Norfolk Avenue, Roxbury, MA 02119",42.32642703,-71.07100323,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - SARAH GREENWOOD",350308,"2001","23",-1,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WILLIAM MONROE TROTTER",350370,"2001","7",-1,,"135 Humboldt Avenue, Dorchester, MA 02121",42.31533542,-71.08781531,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WINSHIP ELEMENTARY",350374,"2001","45",-1,,"54 Dighton Street, Brighton, MA 02135",42.34754004,-71.15443468,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - YOUNG ACHIEVERS",350380,"2001","19",-1,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Agassiz",350007,"2002","53",-1,,"20 Child St, Jamaica Plain, MA 02130",42.3073176,-71.1144849,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Beethoven",350021,"2002","1",-1,,"5125 Washington Street, West Roxbury, MA 02132",42.26351929,-71.15582275,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Blackstone",350390,"2002","65",-1,,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Blue Hill Ave ECC",350010,"2002","66",-1,,"263 Blue Hill Avenue, Roxbury , MA 02119",42.31538169,-71.07848391,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Charles H Taylor",350054,"2002","9",-1,,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Charles Sumner",350052,"2002","6",-1,,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Curtis Guild",350062,"2002","4",-1,,"195 Leyden Street, East Boston, MA 02128",42.38860801,-71.00412302,2128,TRUE,FALSE,FALSE,TRUE
"Boston - David A Ellis",350072,"2002","4",-1,,"302 Walnut Avenue, Roxbury, MA 02119",42.31639624,-71.09320253,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Dennis C Haley",350077,"2002","1",-1,,"570 American Legion Highway, Roslindale, MA 02131",42.286377,-71.107826,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Donald Mckay",350080,"2002","3",-1,,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE
"Boston - East Boston ECC",350009,"2002","68",-1,,"135 Grove Street, East Boston, MA 02128",42.391456,-71.027336,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Edward Everett",350088,"2002","15",-1,,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - East Zone",350005,"2002","49",-1,,"370 Columbia Rd, Dorchester, MA 02125",42.311196,-71.071393,2125,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - North Zone",350003,"2002","45",-1,,"121 Corey Road, Brighton, MA 02135",42.34194565,-71.14056396,2135,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - West Zone",350006,"2002","33",-1,,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Elihu Greenwood",350094,"2002","2",-1,,"612 Metropolitan Avenue, Hyde Park, MA 02136",42.2653839,-71.1174871,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Eliot Elementary",350096,"2002","1",-1,,"16 Charter Street, Boston, MA 02113",42.3661499,-71.05348206,2113,TRUE,FALSE,FALSE,TRUE
"Boston - Ellis Mendell",350100,"2002","4",-1,,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Farragut",350108,"2002","2",-1,,"10 Fenwood Road, Boston, MA 02115",42.3341394,-71.1062231,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Franklin D Roosevelt",350116,"2002","3",-1,,"95 Needham Road, Hyde Park, MA 02136",42.24251747,-71.12335794,2136,TRUE,FALSE,FALSE,TRUE
"Boston - George H Conley",350122,"2002","33",-1,,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Harvard-Kent",350200,"2002","14",-1,,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Henry Grew",350135,"2002","2",-1,,"40 Gordon Avenue, Hyde Park, MA 02136",42.256637,-71.126968,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Henry L Higginson",350137,"2002","20",-1,,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2002","12",-1,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Jackson Mann",350013,"2002","1",-1,,"40 Armington Street, Allston, MA 02134",42.351989,-71.137687,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James Condon Elem",350146,"2002","67",-1,,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE
"Boston - James Otis",350156,"2002","2",-1,,"218 Marion Street, East Boston, MA 02128",42.37525558,-71.03387451,2128,TRUE,FALSE,FALSE,TRUE
"Boston - James W Hennigan",350153,"2002","4",-1,,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE
"Boston - John D Philbrick",350172,"2002","3",-1,,"40 Philbrick Street, Roslindale, MA 02131",42.28538513,-71.11769104,2131,TRUE,FALSE,FALSE,TRUE
"Boston - John F Kennedy",350166,"2002","2",-1,,"7 Bolster Street, Jamaica Plain, MA 02130",42.32190013,-71.10617235,2130,TRUE,FALSE,FALSE,TRUE
"Boston - John Marshall",350178,"2002","4",-1,,"35 Westville Street, Boston, MA 02124",42.2996393,-71.0708375,2124,TRUE,FALSE,FALSE,TRUE
"Boston - John P Holland",350167,"2002","23",-1,,"85 Olney Street, Dorchester, MA 02121",42.30607986,-71.07362366,2121,TRUE,FALSE,FALSE,TRUE
"Boston - John Winthrop",350180,"2002","23",-1,,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph J Hurley",350182,"2002","1",-1,,"70 Worcester Street, Boston, MA 02118",42.33913198,-71.07775837,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph Lee",350183,"2002","36",-1,,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Tynan",350181,"2002","9",-1,,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Josiah Quincy",350286,"2002","28",-1,,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE
"Boston - Lyndon",350262,"2002","1",-1,,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Manassah E Bradley",350215,"2002","25",-1,,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Margaret Fuller",350217,"2002","1",-1,,"25 Glen Rd, Jamaica Plain, MA 02130",42.3089393,-71.103468,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Mather",350227,"2002","3",-1,,"1 Parish Street, Dorchester, MA 02122",42.30793521,-71.06253549,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Mattahunt",350226,"2002","45",-1,,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Mattapan ECC",350008,"2002","65",-1,,"108 Babson Street, Mattapan, MA 02126",42.27180116,-71.09209344,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Maurice J Tobin",350229,"2002","5",-1,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Michael J Perkins",350231,"2002","5",-1,,"50 Burke Street, South Boston, MA 02127",42.33109273,-71.05071299,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Mozart",350237,"2002","20",-1,,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Nathan Hale",350243,"2002","3",-1,,"51 Cedar Street, Roxbury, MA 02119",42.32513152,-71.09103128,2119,TRUE,FALSE,FALSE,TRUE
"Boston - O W Holmes",350138,"2002","20",-1,,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Oliver Hazard Perry",350255,"2002","1",-1,,"745 E. 7th Street, South Boston, MA 02127",42.33234398,-71.0302826,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick O'Hearn",350266,"2002","35",-1,,"1669 Dorchester Avenue, Dorchester, MA 02122",42.29376376,-71.06213249,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Paul A Dever",350268,"2002","1",-1,,"325 Mt Vernon Street, Dorchester, MA 02125",42.31726837,-71.04293823,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Pauline Agassiz Shaw",350270,"2002","15",-1,,"429 Norfolk St, Dorchester, MA 02124",42.282101,-71.086933,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Phineas Bates",350278,"2002","4",-1,,"426 Beech Street, Roslindale, MA 02131",42.27768326,-71.13510132,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy E Dickerman",350284,"2002","1",-1,,"206 Magnolia St, Dorchester, MA 02121",42.3113409,-71.0735227,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2002","48",-1,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Ralph Waldo Emerson",350288,"2002","2",-1,,"6 Shirley St, Roxbury, MA 02119",42.32364,-71.073134,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Richard J Murphy",350240,"2002","6",-1,,"1 Worrell Street, Dorchester, MA 02122",42.29459189,-71.04997672,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel Adams",350302,"2002","2",-1,,"165 Webster Street, East Boston, MA 02128",42.36572675,-71.03488259,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel W Mason",350304,"2002","24",-1,,"150 Norfolk Avenue, Roxbury, MA 02119",42.32642703,-71.07100323,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2002","45",-1,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas Gardner",350326,"2002","1",-1,,"30 Athol Street, Allston, MA 02134",42.360779,-71.133957,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas J Kenny",350328,"2002","1",-1,,"19 Oakton Avenue, Dorchester, MA 02122",42.28668876,-71.05346225,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Warren-Prescott",350346,"2002","1",-1,,"50 School Street, Charlestown, MA 02129",42.37807833,-71.06417768,2129,TRUE,FALSE,FALSE,TRUE
"Boston - William E Russell",350366,"2002","4",-1,,"750 Columbia Road, Dorchester, MA 02125",42.32005142,-71.05957299,2125,TRUE,FALSE,FALSE,TRUE
"Boston - William H Ohrenberger",350258,"2002","7",-1,,"175 West  Boundary Road, West Roxbury, MA 02132",42.26125717,-71.14873505,2132,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"2002","1",-1,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston - William Monroe Trotter",350370,"2002","4",-1,,"135 Humboldt Avenue, Dorchester, MA 02121",42.31533542,-71.08781531,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Winship Elementary",350374,"2002","40",-1,,"54 Dighton Street, Brighton, MA 02135",42.34754004,-71.15443468,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Wm E Endicott",350362,"2002","1",-1,,"2 Mclellan Street
 Dorchester, MA 02121",42.3012516,-71.0856939,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Young Achievers",350380,"2002","20",-1,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2002","20",-1,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE
"Boston - Agassiz",350007,"2003","43",-1,,"20 Child St, Jamaica Plain, MA 02130",42.3073176,-71.1144849,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Blackstone",350390,"2003","48",-1,,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Blue Hill Ave ECC",350010,"2003","64",-1,,"263 Blue Hill Avenue, Roxbury , MA 02119",42.31538169,-71.07848391,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Charles H Taylor",350054,"2003","10",-1,,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Charles Sumner",350052,"2003","2",-1,,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Curtis Guild",350062,"2003","5",-1,,"195 Leyden Street, East Boston, MA 02128",42.38860801,-71.00412302,2128,TRUE,FALSE,FALSE,TRUE
"Boston - East Boston ECC",350009,"2003","61",-1,,"135 Grove Street, East Boston, MA 02128",42.391456,-71.027336,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Edward Everett",350088,"2003","14",-1,,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - East Zone",350005,"2003","48",-1,,"370 Columbia Rd, Dorchester, MA 02125",42.311196,-71.071393,2125,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - North Zone",350003,"2003","42",-1,,"121 Corey Road, Brighton, MA 02135",42.34194565,-71.14056396,2135,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - West Zone",350006,"2003","33",-1,,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Ellis Mendell",350100,"2003","3",-1,,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE
"Boston - George H Conley",350122,"2003","35",-1,,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Harvard-Kent",350200,"2003","12",-1,,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Henry L Higginson",350137,"2003","21",-1,,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2003","16",-1,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James Condon Elem",350146,"2003","52",-1,,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE
"Boston - John Winthrop",350180,"2003","22",-1,,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph Lee",350183,"2003","35",-1,,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Tynan",350181,"2003","5",-1,,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Josiah Quincy",350286,"2003","14",-1,,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE
"Boston - Manassah E Bradley",350215,"2003","25",-1,,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Mattahunt",350226,"2003","53",-1,,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Mattapan ECC",350008,"2003","67",-1,,"108 Babson Street, Mattapan, MA 02126",42.27180116,-71.09209344,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Mozart",350237,"2003","21",-1,,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE
"Boston - O W Holmes",350138,"2003","17",-1,,"40 School Street, Dorchester, MA 02124",42.2966783,-71.0749007,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick O'Hearn",350266,"2003","33",-1,,"1669 Dorchester Avenue, Dorchester, MA 02122",42.29376376,-71.06213249,2122,TRUE,FALSE,FALSE,TRUE
"Boston - Pauline Agassiz Shaw",350270,"2003","9",-1,,"429 Norfolk St, Dorchester, MA 02124",42.282101,-71.086933,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2003","43",-1,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel Adams",350302,"2003","3",-1,,"165 Webster Street, East Boston, MA 02128",42.36572675,-71.03488259,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Samuel W Mason",350304,"2003","22",-1,,"150 Norfolk Avenue, Roxbury, MA 02119",42.32642703,-71.07100323,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2003","50",-1,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Warren-Prescott",350346,"2003","1",-1,,"50 School Street, Charlestown, MA 02129",42.37807833,-71.06417768,2129,TRUE,FALSE,FALSE,TRUE
"Boston - William Monroe Trotter",350370,"2003","6",-1,,"135 Humboldt Avenue, Dorchester, MA 02121",42.31533542,-71.08781531,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Winship Elementary",350374,"2003","49",-1,,"54 Dighton Street, Brighton, MA 02135",42.34754004,-71.15443468,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Young Achievers",350380,"2003","19",-1,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2003","20",-1,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE
"Boston - Agassiz",350007,"2004","39",-1,,"20 Child St, Jamaica Plain, MA 02130",42.3073176,-71.1144849,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Blackstone",350390,"2004","52",-1,,"380 Shawmut Avenue, Boston, MA 02118",42.3402746,-71.07350707,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Blue Hill Ave ECC",350010,"2004","63",-1,,"263 Blue Hill Avenue, Roxbury , MA 02119",42.31538169,-71.07848391,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Charles H Taylor",350054,"2004","11",-1,,"1060 Morton Street, Mattapan, MA 02126",42.27751091,-71.07775569,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Charles Sumner",350052,"2004","2",-1,,"15 Basile Street, Roslindale, MA 02131",42.28640747,-71.12687683,2131,TRUE,FALSE,FALSE,TRUE
"Boston - East Boston ECC",350009,"2004","60",-1,,"135 Grove Street, East Boston, MA 02128",42.391456,-71.027336,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Edward Everett",350088,"2004","14",-1,,"71 Pleasant Street, Dorchester, MA 02125",42.31405869,-71.05980903,2125,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - East Zone",350005,"2004","48",-1,,"370 Columbia Rd, Dorchester, MA 02125",42.311196,-71.071393,2125,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - North Zone",350003,"2004","42",-1,,"121 Corey Road, Brighton, MA 02135",42.34194565,-71.14056396,2135,TRUE,FALSE,FALSE,TRUE
"Boston - ELC - West Zone",350006,"2004","35",-1,,"200 Heath Street, Jamaica Plain, MA 02130",42.32602692,-71.10681915,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Ellis Mendell",350100,"2004","6",-1,,"164 School Street, Roxbury, MA 02119",42.3169155,-71.1013381,2119,TRUE,FALSE,FALSE,TRUE
"Boston - George H Conley",350122,"2004","41",-1,,"450 Poplar Street, Roslindale, MA 02131",42.2746048,-71.12731934,2131,TRUE,FALSE,FALSE,TRUE
"Boston - Harvard-Kent",350200,"2004","11",-1,,"50 Bunker Hill Street, Charlestown, MA 02129",42.3767399,-71.05702758,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Henry L Higginson",350137,"2004","1",-1,,"160 HARRISHOF STREET, Roxbury, MA 2119",42.317677,-71.0915746,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2004","12",-1,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Jackson Mann",350013,"2004","2",-1,,"40 Armington Street, Allston, MA 02134",42.351989,-71.137687,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James Condon Elem",350146,"2004","72",-1,,"200 D Street, South Boston, MA 02127",42.33834839,-71.05284882,2127,TRUE,FALSE,FALSE,TRUE
"Boston - John Winthrop",350180,"2004","21",-1,,"35 Brookford Street, Dorchester, MA 02125",42.31838509,-71.07556365,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph J Hurley",350182,"2004","4",-1,,"70 Worcester Street, Boston, MA 02118",42.33913198,-71.07775837,2118,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph Lee",350183,"2004","44",-1,,"155 Talbot Avenue, Dorchester, MA 02124",42.29253732,-71.0800463,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Joseph P Tynan",350181,"2004","6",-1,,"650 E.  Fourth Street, South Boston, MA 02127",42.33478747,-71.03828095,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Josiah Quincy",350286,"2004","17",-1,,"885 Washington Street, Boston, MA 02111",42.34798813,-71.06498718,2111,TRUE,FALSE,FALSE,TRUE
"Boston - Manassah E Bradley",350215,"2004","25",-1,,"110 Beachview Road, East Boston, MA 02128",42.39142835,-71.00563981,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Mattahunt",350226,"2004","50",-1,,"100 Hebron Street, Mattapan, MA 02126",42.27426142,-71.10606708,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Mattapan ECC",350008,"2004","65",-1,,"108 Babson Street, Mattapan, MA 02126",42.27180116,-71.09209344,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Mozart",350237,"2004","20",-1,,"236 Beech Street, Roslindale, MA 02131",42.28120422,-71.14104462,2131,TRUE,FALSE,FALSE,TRUE
